dropout,noise,lr,batch_size,temperature,loss,val_loss,res,clusters,NMI final,ARI final,CA final,val_NMI final,val_ARI final,val_CA final,final_loss,final_val_loss
0.3,0,0.4,512,0.07,"[54.26581573486328, 36.60487675666809, 29.0095534324646, 24.03725790977478, 21.11025631427765, 18.76691973209381, 16.8832688331604, 15.383933186531067, 14.541920840740204, 13.634872615337372, 12.741319179534912, 12.122569739818573, 11.46711379289627, 11.301391124725342, 10.965678751468658, 10.55324000120163, 10.209907591342926, 10.051328778266907, 9.926030695438385, 9.837059617042542, 9.665343999862671, 9.556490957736969, 9.528952479362488]","[9.861281633377075, 8.07133936882019, 6.737910270690918, 5.964548230171204, 5.309155702590942, 5.092215180397034, 4.630298972129822, 4.46655547618866, 4.17279589176178, 4.149575471878052, 4.046222448348999, 3.7916980981826782, 3.726097524166107, 3.7708975076675415, 3.685861647129059, 3.6604373455047607, 3.5138967037200928, 3.463156282901764, 3.344761848449707, 3.4092166423797607, 3.4476298689842224, 3.3901332020759583, 3.415512263774872]",0.2,6,0.86885,0.91714,0.8893,0.73142,0.78145,0.82802,9.528952479362488,3.415512263774872
0.3,0,0.4,512,0.07,"[49.369258880615234, 31.830272912979126, 25.59567093849182, 21.629400610923767, 19.159433960914612, 17.52996790409088, 15.683488368988037, 14.952039957046509, 13.873160064220428, 13.020849704742432, 12.395164668560028, 11.880803108215332, 11.514340102672577, 10.881236016750336, 10.394092977046967, 10.33503121137619, 10.087609827518463, 9.783427357673645, 9.692253053188324, 9.503212451934814, 9.401371896266937, 9.395321607589722]","[9.006556272506714, 7.266118049621582, 6.021275281906128, 5.6084102392196655, 5.067327380180359, 4.517504572868347, 4.497543811798096, 4.185592889785767, 4.115868389606476, 3.985260844230652, 3.7811880707740784, 3.8465189933776855, 3.677553653717041, 3.630822539329529, 3.509863257408142, 3.472700595855713, 3.5508683919906616, 3.2516578435897827, 3.2903494238853455, 3.356904089450836, 3.3470144867897034, 3.2898077964782715]",0.2,6,0.86854,0.92309,0.88946,0.79518,0.85145,0.85914,9.395321607589722,3.2898077964782715
0.4,0,0.4,512,0.07,"[71.00371646881104, 59.079848289489746, 52.387893199920654, 46.58146262168884, 42.07313394546509, 37.589922189712524, 34.54266428947449, 32.21370816230774, 30.33753776550293, 28.72398328781128, 27.644712448120117, 26.476451992988586, 25.358131766319275, 24.55216133594513, 24.196645855903625, 23.51077091693878, 22.964672088623047, 22.65088927745819, 22.079185962677002, 21.95479667186737, 21.678369402885437, 21.561128616333008, 21.307353973388672, 21.17591905593872, 20.98190402984619, 21.329271912574768, 20.83145272731781, 20.95809245109558, 20.87617838382721, 20.952722907066345]","[15.012076377868652, 13.39868974685669, 11.812172412872314, 10.527015447616577, 9.51491904258728, 8.658808469772339, 8.322982788085938, 8.01615023612976, 7.76657509803772, 7.57646918296814, 7.031984806060791, 7.135635852813721, 6.624774813652039, 6.729198098182678, 6.616764545440674, 6.31928825378418, 6.27892792224884, 6.180586457252502, 6.168627023696899, 6.225758671760559, 6.2234050035476685, 6.144097685813904, 6.088388085365295, 6.121652603149414, 6.038373589515686, 5.878245115280151, 6.173999071121216, 6.051599621772766, 6.100355267524719, 5.9657065868377686]",0.09,6,0.8732,0.91694,0.89146,0.83527,0.89057,0.87082,20.952722907066345,5.9657065868377686
0.4,0,0.4,512,0.07,"[70.0563735961914, 58.32696342468262, 52.135655879974365, 46.932018995285034, 42.59370279312134, 39.20305562019348, 36.559759855270386, 33.673694133758545, 31.813923597335815, 30.52525782585144, 28.87849235534668, 27.754247665405273, 27.064186573028564, 26.02050232887268, 25.344887852668762, 24.973227381706238, 24.265934824943542, 24.07054901123047, 23.230193614959717, 23.306737303733826, 23.019618272781372, 22.796733498573303, 23.005668878555298, 22.68813121318817, 22.77584218978882, 22.357275247573853, 22.566431879997253, 22.55578362941742, 22.790863871574402, 22.416998147964478]","[14.737036228179932, 13.144320964813232, 11.76177978515625, 10.657781839370728, 9.758625745773315, 9.328962326049805, 8.678796529769897, 8.200555324554443, 8.024757623672485, 7.447686433792114, 7.534097671508789, 6.994346976280212, 7.011212587356567, 7.03726065158844, 6.979046106338501, 6.578643441200256, 6.639662981033325, 6.766061902046204, 6.507448077201843, 6.573028802871704, 6.463656783103943, 6.300822019577026, 6.192559480667114, 6.42870569229126, 6.250434637069702, 6.188376545906067, 6.221040368080139, 6.537249803543091, 6.2710946798324585, 6.271168947219849]",0.1,6,0.87094,0.92424,0.88863,0.82963,0.89023,0.87315,22.416998147964478,6.271168947219849
0.4,0,0.4,512,0.07,"[69.87395715713501, 57.155903339385986, 50.85643792152405, 45.41293692588806, 40.63266921043396, 36.58923625946045, 34.0262668132782, 31.55259871482849, 29.844678163528442, 28.281693935394287, 27.042055249214172, 25.64964759349823, 24.930885314941406, 23.958021998405457, 23.223008513450623, 22.869497537612915, 22.476657271385193, 22.114195823669434, 21.8094402551651, 21.82516622543335, 21.41521918773651, 21.04514753818512, 21.116270303726196, 20.91318166255951, 21.02565038204193, 20.76054537296295]","[14.66291618347168, 12.833929538726807, 11.482158660888672, 10.275669574737549, 9.530488967895508, 8.909659147262573, 8.052890300750732, 7.874894857406616, 7.509035587310791, 7.388805389404297, 6.869382977485657, 7.079905867576599, 6.636070132255554, 6.535404205322266, 6.458391547203064, 6.576874256134033, 6.200147390365601, 6.064937233924866, 6.182018995285034, 6.1576608419418335, 6.052519798278809, 5.880526900291443, 5.971269369125366, 6.057172775268555, 6.066627621650696, 6.023086309432983]",0.1,5,0.83547,0.85484,0.78376,0.80661,0.83396,0.77121,20.76054537296295,6.023086309432983
0.4,0,0.4,512,0.07,"[69.02056789398193, 57.77593803405762, 51.54609036445618, 46.282745361328125, 41.63210725784302, 37.86734485626221, 34.38908410072327, 31.761298418045044, 30.264566659927368, 28.39171075820923, 27.126383066177368, 26.224785566329956, 25.214537262916565, 24.452094197273254, 23.624672889709473, 23.292611002922058, 22.628090381622314, 22.28301739692688, 22.210662126541138, 21.397693753242493, 21.147514939308167, 21.143495321273804, 21.255152702331543, 20.948690176010132, 21.064366698265076, 20.26824676990509, 20.813323497772217, 20.744621992111206, 20.89476752281189]","[14.519421100616455, 13.027023077011108, 11.779421091079712, 10.657232761383057, 9.79701018333435, 8.944778203964233, 8.388103485107422, 7.916716814041138, 7.589242219924927, 7.298890709877014, 7.188215970993042, 6.994243860244751, 6.681483149528503, 6.640926361083984, 6.517243146896362, 6.4585487842559814, 6.519804120063782, 6.3192455768585205, 6.316085457801819, 6.1433188915252686, 6.222115755081177, 6.040217757225037, 6.120932340621948, 6.195338606834412, 5.860439419746399, 6.088085651397705, 5.882602334022522, 6.171985507011414, 6.124025344848633]",0.2,7,0.88661,0.93207,0.8963,0.83934,0.8938,0.87704,20.89476752281189,6.124025344848633
0.5,0,0.4,512,0.07,"[76.83077621459961, 69.15711688995361, 64.60511636734009, 61.099382400512695, 58.16694498062134, 55.63324451446533, 53.43779277801514, 50.84632205963135, 49.34692692756653, 47.59387278556824, 46.33409833908081, 45.14353632926941, 43.98886251449585, 42.78796148300171, 42.08761978149414, 41.30998086929321, 40.800164222717285, 40.37129735946655, 39.49989295005798, 39.54029965400696, 38.84557104110718, 38.998369216918945, 38.90258169174194, 38.58575081825256, 38.579922676086426, 38.70374608039856, 38.5050253868103, 38.37213659286499, 38.22789716720581]","[17.108194828033447, 16.139453887939453, 15.066548347473145, 14.472128868103027, 13.66264820098877, 13.144668340682983, 12.505486726760864, 12.317903995513916, 11.718783140182495, 11.310590505599976, 11.24663782119751, 11.062936782836914, 10.541212320327759, 10.571577310562134, 10.357382774353027, 10.131038188934326, 9.952127933502197, 10.198107719421387, 9.945445775985718, 9.900046110153198, 9.851587533950806, 9.713032484054565, 9.73826813697815, 9.699329137802124, 9.483074188232422, 9.659954309463501, 9.703031539916992, 9.881516695022583, 9.594347715377808]",0.07,6,0.88591,0.93159,0.8933,0.84187,0.90037,0.87704,38.22789716720581,9.594347715377808
0.5,0,0.4,512,0.07,"[76.894522190094, 69.71157646179199, 64.7668628692627, 60.96335697174072, 57.54584503173828, 55.06302547454834, 52.92068862915039, 50.97770953178406, 49.144808530807495, 47.729525327682495, 46.03351902961731, 44.74239420890808, 43.568106174468994, 42.84088850021362, 41.93266487121582, 40.634154319763184, 40.21245551109314, 39.595932722091675, 39.36085820198059, 39.11928200721741, 38.700050354003906, 38.42007851600647, 38.5913565158844, 38.09379291534424, 38.48086190223694, 37.94593334197998, 38.13302278518677, 38.294926166534424, 38.22271394729614, 37.98569965362549, 38.33838200569153]","[17.264971256256104, 16.250584602355957, 15.172286987304688, 14.351892948150635, 13.470302104949951, 13.108174562454224, 12.441803455352783, 12.108137130737305, 11.719313859939575, 11.484070539474487, 10.951355934143066, 10.844341278076172, 10.621395587921143, 10.406816005706787, 10.498347520828247, 9.95086121559143, 9.956502914428711, 9.938499689102173, 9.863022089004517, 9.631948232650757, 9.816629886627197, 9.60379934310913, 9.774335861206055, 9.649569988250732, 9.522284984588623, 9.616307258605957, 9.47171425819397, 9.640440702438354, 9.497824430465698, 9.703332901000977, 9.560753345489502]",0.06,6,0.85849,0.90785,0.87312,0.8512,0.90648,0.87704,38.33838200569153,9.560753345489502
0.5,0,0.4,512,0.07,"[76.49560260772705, 68.42206287384033, 64.25667381286621, 61.07387685775757, 58.52544975280762, 55.94629240036011, 53.57091045379639, 51.85568690299988, 49.92382597923279, 47.9888277053833, 46.70222210884094, 45.804160356521606, 44.22648859024048, 43.62931728363037, 42.33013582229614, 41.8362340927124, 41.23255157470703, 40.624619007110596, 39.89771604537964, 39.431964635849, 39.56099224090576, 38.96559405326843, 38.98484945297241, 38.6510968208313, 38.76490235328674, 39.025840520858765, 38.88736152648926, 38.39361548423767, 38.61858081817627, 38.585474729537964, 38.53293228149414]","[17.33611488342285, 15.89724349975586, 15.052298545837402, 14.408947467803955, 13.783707618713379, 13.083699464797974, 12.53165054321289, 12.325472354888916, 11.85463809967041, 11.473796367645264, 11.071593284606934, 10.960500001907349, 10.939362525939941, 10.502145051956177, 10.45015811920166, 10.128398895263672, 10.064487218856812, 10.015705347061157, 9.864240407943726, 9.866577625274658, 9.856063604354858, 9.680683135986328, 9.571046352386475, 9.810673952102661, 9.547464847564697, 9.66272521018982, 9.546820640563965, 9.771363258361816, 9.847591638565063, 9.75570821762085, 9.564801454544067]",0.08,7,0.88887,0.93471,0.89747,0.85876,0.91839,0.88405,38.53293228149414,9.564801454544067
0.5,0,0.4,512,0.07,"[76.09999561309814, 67.72539281845093, 63.68539094924927, 60.63454580307007, 57.67048788070679, 55.27612829208374, 52.670369386672974, 50.765464305877686, 48.97847104072571, 47.88420295715332, 45.87726879119873, 44.64210844039917, 43.70574116706848, 42.55540060997009, 41.854625940322876, 40.86466073989868, 40.476165533065796, 39.7497661113739, 39.25921678543091, 38.66170787811279, 38.93379497528076, 38.757339000701904, 38.15926170349121, 38.24352312088013, 38.08412218093872, 38.13072633743286, 38.08148694038391]","[16.81186866760254, 15.706350326538086, 14.91547679901123, 14.32248067855835, 13.694282054901123, 12.911763429641724, 12.40858769416809, 11.94856309890747, 11.630238771438599, 11.324602127075195, 11.098217487335205, 10.67499589920044, 10.652221202850342, 10.312867164611816, 10.241659879684448, 10.207318782806396, 10.111665725708008, 9.792747259140015, 9.863798379898071, 9.717700004577637, 9.673179388046265, 9.656674861907959, 9.580615758895874, 9.664743661880493, 9.74281620979309, 9.583901405334473, 9.694604396820068]",0.05,6,0.88305,0.93192,0.89313,0.84259,0.90171,0.8786,38.08148694038391,9.694604396820068
