dropout,noise,lr,batch_size,temperature,loss,val_loss,res,clusters,NMI final,ARI final,CA final,val_NMI final,val_ARI final,val_CA final,final_loss,final_val_loss
0.8,0,0.2,64,0.07,"[316.6828451156616, 252.5708932876587, 222.30283975601196, 207.73409795761108, 193.70177364349365, 185.38801431655884, 177.6127907037735, 170.38150811195374, 167.49512839317322, 162.20962476730347, 158.15802323818207, 152.38581383228302, 148.7448798418045, 147.54740226268768, 144.51673984527588, 141.6842381954193, 142.34903252124786, 136.33395969867706, 136.2028490304947, 131.60274404287338, 131.49303352832794, 129.76810973882675, 127.38641655445099]","[58.5945758074522, 50.41601522266865, 47.441243290901184, 45.239980697631836, 43.181424820417305, 41.85621828958392, 38.684387780725956, 38.456554126692936, 38.41912410221994, 37.61577138863504, 37.4399857968092, 36.010793673980515, 35.69167728442699, 34.747545385267586, 35.40406858921051, 34.817434751894325, 32.935669019818306, 31.914023470832035, 31.543655920773745, 33.71264655585401, 31.99128156900406, 32.85182938585058, 32.715067476034164]",0.06,6,0.85158,0.90276,0.87296,0.81942,0.88321,0.86848,127.38641655445099,32.715067476034164
0.7,0,0.8,512,0.07,"[75.8263807296753, 69.13294696807861, 66.17858934402466, 62.300864696502686, 58.072097301483154, 54.487433433532715, 51.06326460838318, 47.575937271118164, 45.005287408828735, 42.59198069572449, 40.695255517959595, 39.22942399978638, 37.484607219696045, 36.556965589523315, 35.47429823875427, 34.53976368904114, 33.791138887405396, 33.073830366134644, 32.178168535232544, 31.302098751068115, 31.06861972808838, 30.116857051849365, 29.508155822753906, 29.323864698410034, 28.598222255706787, 28.28636908531189, 27.524654626846313, 27.309877157211304, 26.748338222503662, 26.543662548065186, 26.413774013519287, 25.879331827163696, 25.453953862190247, 25.54274046421051, 25.228530406951904, 24.80592119693756, 24.470713019371033, 24.537037253379822, 23.876490354537964, 24.03564178943634, 23.71584725379944, 23.491922736167908, 23.42073428630829, 23.135737419128418, 23.140745520591736, 22.860050082206726]","[17.01365327835083, 16.381765365600586, 15.492953300476074, 14.458438873291016, 13.486167192459106, 12.61337423324585, 11.91407561302185, 11.255326747894287, 10.582789897918701, 10.161613464355469, 9.824282884597778, 9.776055812835693, 9.10735034942627, 9.261126518249512, 8.92136526107788, 8.942315101623535, 8.51060152053833, 8.485717296600342, 8.28489065170288, 8.21346640586853, 8.200287580490112, 8.057361125946045, 7.9011805057525635, 7.772878646850586, 7.682295322418213, 7.645914554595947, 7.658523082733154, 7.397172451019287, 7.60302209854126, 7.320161819458008, 7.208758592605591, 7.380586862564087, 7.082374334335327, 7.051998853683472, 6.946537017822266, 6.759479522705078, 6.767649531364441, 7.0265573263168335, 6.817246913909912, 6.68638801574707, 6.9358720779418945, 6.642364978790283, 6.741118788719177, 6.689037919044495, 6.7502652406692505, 6.7445738315582275]",0.09,6,0.88821,0.9349,0.89296,0.85944,0.9101,0.88171,22.860050082206726,6.7445738315582275
0.9,0,4.0,32,0.07,"[686.8001461029053, 598.860288977623, 552.4452142715454, 527.7919330596924, 510.9917869567871, 496.624348282814, 483.36773121356964, 476.09132266044617, 465.45006573200226, 453.6683400273323, 449.30392694473267, 445.16787934303284, 436.2533574104309, 432.1235091686249, 420.95344364643097, 422.78258752822876, 415.853062748909, 418.4771945476532, 405.7848981618881, 405.4200523495674, 399.4562985897064, 399.16706520318985, 392.71621561050415, 391.6388803720474, 391.26457273960114, 388.6165825724602, 376.82234728336334, 382.0409709215164, 381.2837326526642, 382.0815052986145, 368.4220390319824, 368.87633645534515, 374.66604495048523, 366.3997312784195, 365.65191304683685, 363.43595349788666, 359.4475840330124, 356.00572681427, 358.70233595371246, 358.02019226551056, 352.74469792842865, 349.0868036746979, 348.9073712825775, 348.7824959754944, 347.42762899398804, 345.749565243721, 339.23706924915314, 338.69277572631836, 340.29813528060913]","[133.1759248971939, 124.2695369720459, 115.58058881759644, 109.95614326000214, 106.8779524564743, 109.62002182006836, 102.84765064716339, 101.98160964250565, 97.1810120344162, 99.19914424419403, 95.13590005040169, 96.96851468086243, 92.99788534641266, 94.29472288489342, 94.74508905410767, 90.16286075115204, 90.8596478626132, 89.91277599334717, 87.04729826375842, 90.25664803385735, 89.01742750406265, 87.00347816944122, 86.53929406404495, 89.15943968296051, 83.71625669300556, 85.0639830827713, 85.41904431581497, 82.83445709943771, 89.0295000076294, 84.72726731281728, 83.44962047412992, 81.85806353390217, 81.91412265226245, 83.36143583059311, 81.10521686077118, 83.33063781261444, 81.65486159920692, 79.32285442948341, 79.48696982860565, 81.30889162421227, 81.83003243803978, 79.03479129076004, 78.9799931421876, 79.14374375343323, 74.15989365568385, 78.68750230967999, 76.82566890120506, 75.53587153553963, 75.17157962918282]",0.09,8,0.89925,0.93619,0.91881,0.87562,0.91812,0.91362,340.29813528060913,75.17157962918282
0.9,0,0.3,256,0.07,"[141.65490579605103, 128.72794342041016, 124.68263483047485, 119.23942232131958, 115.71517086029053, 113.46866202354431, 111.93961477279663, 110.68314599990845, 108.84211897850037, 107.85951733589172, 106.73037075996399, 105.17079830169678, 104.04527282714844, 103.43384456634521, 103.23226356506348, 101.97451257705688, 100.48700857162476, 100.04894256591797, 99.72858667373657, 99.09941482543945, 97.85716581344604, 97.96401286125183, 96.61624431610107, 97.01266932487488, 96.22612190246582, 95.97617888450623, 95.3035535812378, 94.71747851371765, 94.71483302116394, 94.82536840438843, 94.02609896659851, 94.3474383354187, 93.39912295341492]","[28.828004479408264, 30.770432949066162, 26.571377992630005, 25.169300079345703, 26.776262283325195, 24.476615726947784, 24.094457924365997, 23.121986210346222, 23.05057942122221, 24.461100339889526, 22.68099895119667, 22.49762538075447, 22.644992977380753, 23.065576195716858, 21.62915249913931, 21.94161731004715, 22.345050573349, 21.53053344786167, 21.192244946956635, 21.91319239139557, 21.342004537582397, 21.168541103601456, 21.444495022296906, 21.12125062942505, 21.573332488536835, 20.933548986911774, 20.595080524683, 20.395803973078728, 20.233974969014525, 21.066068053245544, 20.69862973690033, 21.192709922790527, 20.405003488063812]",0.08,7,0.86367,0.91132,0.87979,0.83741,0.89506,0.87938,93.39912295341492,20.405003488063812
0.9,0,0.2,512,0.07,"[80.69522762298584, 74.0145845413208, 72.1066164970398, 70.95284605026245, 69.28653192520142, 67.81855726242065, 66.92203378677368, 65.7714409828186, 64.90606594085693, 64.32933759689331, 63.959675788879395, 63.41771173477173, 62.80722999572754, 62.03338289260864, 62.364835262298584, 61.507986068725586, 61.152657985687256, 60.856038093566895, 60.612597942352295, 60.16270112991333, 59.96494388580322, 59.79689025878906, 59.5898871421814, 59.33898591995239, 59.021236419677734, 58.91784334182739, 58.59836959838867, 58.29971361160278, 58.17992687225342, 58.07808542251587, 57.454251766204834, 57.5114107131958]","[18.330530166625977, 17.622316360473633, 17.392428398132324, 16.932059288024902, 16.597262859344482, 16.386940479278564, 16.0866379737854, 15.883257389068604, 15.559243202209473, 15.330761432647705, 15.240458965301514, 15.304045677185059, 15.001215934753418, 15.314176559448242, 14.875568389892578, 14.809685230255127, 14.872882843017578, 14.767366886138916, 14.661388397216797, 14.472787380218506, 14.356095314025879, 14.53257703781128, 14.445095539093018, 14.398365020751953, 14.321968078613281, 14.348169326782227, 14.108256340026855, 13.937949180603027, 13.981931686401367, 13.939618110656738, 14.03956651687622, 13.971713542938232]",0.09,7,0.88928,0.93305,0.89296,0.87004,0.92034,0.88949,57.5114107131958,13.971713542938232
0.7,0,0.6,32,0.07,"[394.6618341803551, 255.74877762794495, 215.66213703155518, 181.203971773386, 161.47061276435852, 148.31509935855865, 138.9236198067665, 133.1659023463726, 128.63540489971638, 120.9972184151411, 118.88540188968182, 111.9608082473278, 108.24964226782322, 105.13037514686584, 105.96181732416153, 97.88997426629066, 97.8448545075953, 94.63107603788376, 97.61206413805485, 95.89814262092113, 88.32234805822372, 89.63050989434123, 84.43636411428452, 84.77081853151321, 85.34503428637981, 80.44231422245502, 80.39603455364704, 80.22660059854388, 82.38238157331944, 78.42350675910711, 77.51720323041081]","[68.36006551980972, 53.63823463767767, 47.08210152387619, 41.432070303708315, 36.402226257370785, 38.28378783445805, 38.069617941975594, 33.539182651787996, 32.55821318924427, 33.9844395041473, 29.58369700331241, 33.129056084144395, 31.426280247978866, 29.694779485464096, 27.481082439422607, 27.664185792207718, 30.590685844421387, 27.92268350115046, 27.403844259679317, 27.937366121914238, 25.58439583191648, 28.3362134154886, 24.41659282427281, 25.187053076922894, 24.77131403684325, 25.9246115029091, 23.170810514711775, 25.369505292270333, 24.81998148560524, 23.69364992377814, 25.171160238794982]",0.09,7,0.88111,0.93326,0.91347,0.80471,0.84199,0.86848,77.51720323041081,25.171160238794982
0.8,0,0.004,1024,0.07,"[42.24041032791138, 35.655985832214355, 34.18996620178223, 32.96391677856445, 31.694507122039795, 30.4808931350708, 29.51072931289673, 28.382874011993408, 27.655449390411377, 27.009960174560547, 26.490079402923584, 25.907404899597168, 25.36645269393921, 25.04301643371582, 24.597561359405518, 24.330485582351685, 23.618901252746582, 23.463480949401855, 23.13783836364746, 22.744045734405518]","[10.929835796356201, 10.287909984588623, 9.915196418762207, 9.467147827148438, 9.125874280929565, 8.85804271697998, 8.574578285217285, 8.203951597213745, 8.196641445159912, 8.011710405349731, 7.84555196762085, 7.711573839187622, 7.679063320159912, 7.682926654815674, 7.40385890007019, 7.360089540481567, 7.371759414672852, 7.442644357681274, 7.434712171554565, 7.431178092956543]",0.08,7,0.88739,0.93233,0.8908,0.86181,0.9105,0.88405,22.744045734405518,7.431178092956543
0.9,0,0.1,32,0.07,"[611.5577068328857, 534.8223165273666, 501.51473462581635, 478.9128158092499, 463.8534976243973, 451.3249081373215, 442.75940239429474, 433.5135776400566, 422.0424425601959, 412.8495366573334, 415.29454135894775, 406.0908252000809, 398.84416925907135, 392.97915637493134, 384.3278976678848, 383.8539524078369, 380.217701792717, 378.7705398797989, 377.15381956100464, 373.538756608963, 369.5781761407852, 368.66687309741974, 365.2292238473892, 364.6451550722122, 356.1529504060745, 350.5320326089859, 352.5130842924118, 354.3439702987671, 350.4900469183922, 348.58746087551117, 350.69967901706696, 345.31489753723145, 339.8079639673233]","[120.1451473236084, 111.89224511384964, 104.6585882306099, 99.7107662409544, 95.8006047308445, 95.12610492110252, 94.57118039950728, 90.20401760935783, 91.90662252902985, 89.53909933567047, 89.90200501680374, 87.26653069257736, 86.11748377978802, 88.180997133255, 84.03951763361692, 83.45044505596161, 84.24520242214203, 84.78039026260376, 80.66116663813591, 83.37789925001562, 83.19358658790588, 81.71474003791809, 80.10143584012985, 80.20117325801402, 77.91239112615585, 79.09623917937279, 78.3143639266491, 79.76643054187298, 76.11019194126129, 79.45399698615074, 76.80369532108307, 76.30513909459114, 76.47165763378143]",0.08,7,0.8718,0.91294,0.88013,0.83351,0.87824,0.87237,339.8079639673233,76.47165763378143
0.8,0,0.4,1024,0.07,"[44.514634132385254, 40.44580888748169, 38.19275617599487, 37.252384662628174, 36.64007520675659, 35.97400236129761, 35.49542951583862, 34.90232849121094, 34.43371248245239, 33.80417251586914, 33.29236555099487, 32.76452970504761, 32.312811851501465, 31.917404651641846, 31.420530319213867, 30.96513795852661, 30.65369939804077, 30.3120059967041, 30.016937255859375, 29.744385719299316, 29.394728183746338, 29.30250835418701, 28.850106716156006, 28.567851066589355, 28.288823127746582, 27.93502140045166, 27.84194040298462, 27.328950881958008, 27.256393909454346, 26.981046676635742, 26.834367275238037, 26.62316083908081, 26.39245367050171, 26.219104290008545, 26.051817417144775, 26.122224807739258, 25.68059539794922, 25.647133350372314]","[12.579951286315918, 11.59586763381958, 11.27288293838501, 10.986204624176025, 10.816223621368408, 10.648970127105713, 10.375972270965576, 10.235681533813477, 10.076174259185791, 9.924615383148193, 9.68988561630249, 9.565415859222412, 9.421128273010254, 9.356860637664795, 9.153629302978516, 9.122754335403442, 8.894254684448242, 8.88218069076538, 8.665712833404541, 8.695816993713379, 8.67119312286377, 8.494274377822876, 8.448095560073853, 8.340351343154907, 8.22655725479126, 8.241309642791748, 8.155932664871216, 8.060015439987183, 7.936004877090454, 7.776646852493286, 7.7192771434783936, 7.876135349273682, 7.673776388168335, 7.568388223648071, 7.637181043624878, 7.713332414627075, 7.601570129394531, 7.604211330413818]",0.1,6,0.87143,0.9173,0.87729,0.84829,0.90294,0.87704,25.647133350372314,7.604211330413818
0.9,0,0.8,256,0.07,"[147.58346939086914, 137.31474113464355, 129.12940120697021, 126.07119226455688, 121.6507396697998, 118.78742551803589, 116.61477518081665, 114.82387471199036, 113.10702013969421, 112.16791605949402, 111.5094141960144, 110.45051002502441, 109.14070463180542, 107.48646283149719, 107.25458478927612, 106.35703921318054, 104.9476752281189, 105.28593349456787, 103.99741792678833, 103.88449573516846, 102.92857933044434, 102.4761688709259, 101.37020564079285, 100.92028069496155, 100.60899233818054, 100.07901191711426, 99.75290870666504, 99.06516575813293, 98.21705055236816, 98.19010782241821, 97.66338443756104, 96.74525475502014, 97.08584189414978, 95.94760775566101, 95.95308208465576, 95.78683686256409, 95.76411056518555]","[31.74974513053894, 29.924976110458374, 28.11635732650757, 28.628273963928223, 26.259008407592773, 26.022552251815796, 24.858959794044495, 24.2688347697258, 24.422035217285156, 24.5057590007782, 24.408430576324463, 24.042804837226868, 24.46447253227234, 23.95492923259735, 24.044243097305298, 23.025052428245544, 22.926012873649597, 22.30971810221672, 22.679781138896942, 22.630751490592957, 21.804782882332802, 22.449977219104767, 21.74423637986183, 21.855464935302734, 22.17661154270172, 22.415642976760864, 21.496875792741776, 20.99749005958438, 22.196128010749817, 22.274574518203735, 22.079219579696655, 20.775271847844124, 20.75628301501274, 21.29799121618271, 21.129598677158356, 21.89040470123291, 20.756307527422905]",0.08,6,0.87891,0.92657,0.88596,0.84367,0.90043,0.87626,95.76411056518555,20.756307527422905
