dropout,noise,lr,batch_size,temperature,loss,val_loss,res,clusters,NMI final,ARI final,CA final,val_NMI final,val_ARI final,val_CA final,final_loss,final_val_loss
0.4,0.5,0.8,1024,0.2,"[121.79717445373535, 112.59263801574707, 107.61719703674316, 105.00930786132812, 102.07688522338867, 99.80858421325684, 97.78763198852539, 96.10997676849365, 93.88785648345947, 91.27842140197754, 89.2680549621582, 87.58299732208252, 86.05469036102295, 84.5574541091919, 83.34828758239746, 82.22078800201416, 80.91494941711426, 79.93168830871582, 79.12895011901855, 78.45876979827881, 77.50336265563965, 77.2919750213623, 76.85055446624756, 76.4215145111084, 76.04130458831787, 75.69098377227783, 75.38532161712646, 75.04442691802979, 74.72205638885498, 74.54187107086182, 74.24670314788818, 74.14581298828125, 73.74306297302246, 73.37045383453369, 73.26352977752686, 73.125244140625, 73.03957557678223, 72.84987926483154, 72.65687656402588, 72.69733333587646, 72.49605560302734, 72.37332725524902, 72.12684917449951, 72.03679847717285, 72.01455211639404, 72.03530979156494]","[35.04344844818115, 32.51925182342529, 31.681102752685547, 30.61337947845459, 29.89063262939453, 29.027883529663086, 28.48088264465332, 28.062705039978027, 27.320083618164062, 26.346216201782227, 25.717374801635742, 25.308374404907227, 24.869669914245605, 24.43061351776123, 24.01394748687744, 23.633875846862793, 23.17075538635254, 22.985740661621094, 22.724809646606445, 22.533235549926758, 22.47661781311035, 22.29281711578369, 22.235392570495605, 21.965397834777832, 22.04596519470215, 21.751765251159668, 21.877843856811523, 21.735666275024414, 21.558432579040527, 21.2976016998291, 21.42890453338623, 21.43991756439209, 21.427775382995605, 21.27893829345703, 21.24607563018799, 21.152413368225098, 21.059877395629883, 21.09939479827881, 21.066214561462402, 20.988948822021484, 20.87173557281494, 20.810239791870117, 21.05142307281494, 20.86276912689209, 20.922367095947266, 20.895201683044434]",0.1,7,0.85008,0.89687,0.87462,0.83077,0.87432,0.86693,72.03530979156494,20.895201683044434
0.1,0.01,0.004,128,0.2,"[249.05391645431519, 203.28397631645203, 195.3320393562317, 190.78320026397705, 188.5602560043335, 187.05999636650085, 185.6854157447815, 184.40959692001343, 183.5842468738556, 183.23482966423035, 182.61360239982605, 182.11940336227417, 181.67543172836304, 181.4176185131073]","[47.009411081671715, 45.283771991729736, 44.52788595855236, 43.717231541872025, 43.788626089692116, 43.35693520307541, 43.44054713100195, 42.88371706008911, 43.039545863866806, 42.620381847023964, 43.08004888892174, 42.933748722076416, 43.050972521305084, 42.97525902092457]",0.5,7,0.52288,0.3807,0.62221,0.49503,0.34951,0.59533,181.4176185131073,42.97525902092457
0.1,0.01,0.6,256,0.01,"[0.5283550545573235, 0.07815446774475276, 0.057608568808063865, 0.05629921643412672, 0.031339338689576834, 0.03194222734600771, 0.029578653950011358, 0.02406951694501913, 0.014688896691950504, 0.018117236548278015]","[0.02971209166571498, 0.012325680468764588, 0.011546231576774701, 0.009443108341656625, 0.011882811435498297, 0.004187909071333706, 0.01669458666583523, 0.015146748773986474, 0.00495968374889344, 0.00947602343512699]",0.3,5,0.69512,0.69149,0.78676,0.63834,0.65378,0.76654,0.018117236548278015,0.00947602343512699
0.6,1.0,0.4,1024,0.05,"[33.24265384674072, 29.608444690704346, 28.832860469818115, 28.45116901397705, 27.970784664154053, 27.159464836120605, 26.52159833908081, 26.048885345458984, 25.517487049102783, 25.128493785858154, 24.858567237854004, 24.59416103363037, 24.329967737197876, 24.01603865623474, 23.643808603286743, 23.29648733139038, 22.924140691757202, 22.63977837562561, 22.319589376449585, 22.148515224456787, 21.865448236465454, 21.6497700214386, 21.446906328201294, 21.326529026031494, 21.17220950126648, 20.939518213272095, 20.715303421020508, 20.589165210723877, 20.416478633880615, 20.164124250411987, 20.071553707122803, 19.953999519348145, 19.771687507629395, 19.625036239624023, 19.51179575920105, 19.38000178337097, 19.29496717453003, 19.21755576133728, 19.21621799468994, 19.062909841537476, 19.0122549533844, 18.841277837753296, 18.751822471618652, 18.666237115859985, 18.57043218612671, 18.450622081756592, 18.394148111343384, 18.37218475341797, 18.20707869529724, 18.183727025985718, 18.112086296081543]","[9.086578845977783, 8.743985652923584, 8.553606748580933, 8.441160440444946, 8.202352523803711, 7.997555494308472, 7.745223045349121, 7.5874104499816895, 7.504979133605957, 7.43941855430603, 7.2911083698272705, 7.206795930862427, 7.099322080612183, 6.982870578765869, 6.854717016220093, 6.811375379562378, 6.668232202529907, 6.674943447113037, 6.495168209075928, 6.460662603378296, 6.328946828842163, 6.340152025222778, 6.3810365200042725, 6.155405044555664, 6.223300218582153, 6.045834302902222, 6.0750133991241455, 6.0862038135528564, 5.922032117843628, 5.951808452606201, 5.940922021865845, 5.8417956829071045, 5.797585487365723, 5.7066874504089355, 5.702146768569946, 5.6556923389434814, 5.7078773975372314, 5.684045791625977, 5.525507926940918, 5.467838287353516, 5.612294912338257, 5.545854330062866, 5.530660390853882, 5.388994455337524, 5.454554319381714, 5.364290714263916, 5.335028409957886, 5.4410974979400635, 5.451544523239136, 5.569464206695557, 5.367213249206543]",0.1,6,0.86549,0.91317,0.87596,0.83899,0.90204,0.87626,18.112086296081543,5.367213249206543
0.9,0.05,0.6,32,0.02,"[193.5030379295349, 164.20300126075745, 153.70013236999512, 148.39868313074112, 143.08513647317886, 138.07511562108994, 133.8976185321808, 132.77055582404137, 129.3060153722763, 127.02891901135445, 126.18497395515442, 124.50117334723473, 123.64926436543465, 120.71916061639786, 119.49751430749893, 118.11771124601364, 117.6718375980854, 115.67852520942688, 113.24814447760582, 114.51231116056442, 112.79141381382942, 113.36441385746002, 112.1410394012928, 110.0079126060009, 109.32193773984909, 108.1513352394104, 108.82781320810318, 108.35769140720367, 106.16126358509064, 106.3138578236103, 106.67677703499794, 106.47247117757797, 104.87993323802948, 104.75577706098557, 102.5950349420309, 102.09434394538403, 103.574766933918, 101.49601647257805, 102.68943139910698, 100.63953495025635, 100.04835373163223, 99.89249293506145, 100.3989629149437, 99.18163877725601, 96.78195479512215, 98.01964303851128, 98.23159393668175, 96.25662496685982, 94.94767385721207, 96.74372518062592, 94.73123572766781, 94.01513741910458]","[36.95204859972, 34.27165347337723, 31.82916121184826, 31.353216528892517, 30.126278951764107, 29.771008551120758, 28.336087508127093, 28.41394579410553, 27.75972567498684, 27.701464861631393, 26.889109641313553, 27.178167819976807, 26.83163195848465, 27.20904190838337, 25.56184632331133, 25.865866055712104, 26.139443695545197, 25.016647405922413, 24.724390238523483, 25.3878782838583, 24.750668793916702, 25.480335496366024, 24.530312441289425, 24.230502039194107, 24.442768573760986, 24.067622389644384, 24.124279603362083, 24.858853101730347, 24.071867182850838, 23.902064263820648, 23.538242399692535, 23.568668246269226, 23.795514181256294, 23.024523690342903, 22.89516258239746, 23.215488143265247, 23.463085114955902, 24.0261912047863, 22.733456198126078, 22.18625707924366, 22.342176069971174, 21.68734709918499, 22.192888483405113, 22.264639362692833, 21.46714063361287, 21.753747522830963, 21.417972341179848, 20.877615720033646, 21.070074915885925, 21.538026303052902, 22.865840792655945, 21.42587461322546]",0.07,7,0.87799,0.91463,0.87996,0.84726,0.89468,0.87626,94.01513741910458,21.42587461322546
0.3,0.01,4.0,256,0.07,"[110.47177362442017, 77.34225296974182, 55.482696652412415, 37.98913198709488, 27.06902241706848, 20.754036009311676, 16.832557946443558, 14.872431129217148, 12.984237670898438, 11.475889578461647, 10.519296392798424, 9.803194254636765, 8.947249472141266, 8.251825869083405, 7.737339064478874, 7.207074463367462, 6.769134983420372, 6.768762290477753, 6.28248555958271, 6.1509625017642975, 5.866640068590641, 5.75412780046463, 5.4150145798921585, 5.2167153134942055, 5.089473985135555, 4.880334764719009, 4.739793740212917, 4.602225184440613, 4.7518263682723045, 4.513508655130863, 4.166506499052048, 4.1342956349253654, 4.024209916591644, 4.009282037615776, 3.9815191105008125, 3.888549767434597, 3.749885357916355, 3.6857003271579742, 3.64221777766943, 3.5975688695907593, 3.4651311971247196, 3.484101053327322, 3.386176861822605, 3.3162045776844025, 3.279758594930172, 3.25277616083622, 3.0832634419202805, 3.1190868876874447, 3.111051995307207, 3.1045080423355103, 3.0348312333226204, 3.0406370125710964, 2.9185367710888386, 2.890285834670067]","[19.36956289410591, 14.01884812116623, 9.85815655067563, 6.935578775592148, 5.351931524288375, 4.471772324293852, 4.009256339049898, 3.5967444300767966, 3.4270398737862706, 3.0140042304992676, 2.8252262957394123, 2.7781779408687726, 3.462987542152405, 2.4724539518356323, 2.3389539066702127, 2.35683187097311, 2.2135926485061646, 2.2456769347190857, 2.116970431059599, 2.0266610741382465, 2.0202346503792796, 2.0272359661757946, 1.9817249059706228, 1.9922854661999736, 1.8416348218452185, 1.9433697699569166, 1.8224898353219032, 1.820195090782363, 1.7335744444280863, 1.6499632179729815, 1.6321623683907092, 1.6064685881137848, 1.6106746733130421, 1.6443189620040357, 1.6042502759955823, 1.5588069315999746, 1.5882265210093465, 1.493476068972086, 1.5409470021731977, 1.4647847294691019, 1.5425049900077283, 1.5054588556231465, 1.4896705269820814, 1.4534612357601873, 1.486304235411808, 1.5051700294025068, 1.4491186626255512, 1.381439876568038, 1.3936814963817596, 1.3304298937291605, 1.422889620065689, 1.383240389826824, 1.3818463265924947, 1.4440295100212097]",0.3,5,0.57736,0.44073,0.67689,0.54853,0.41187,0.66226,2.890285834670067,1.4440295100212097
0.5,0,0.1,1024,0.01,"[7.296957194805145, 4.463386833667755, 4.032176434993744, 3.7005855441093445, 3.3253685235977173, 3.028649240732193, 2.778640538454056, 2.5667388439178467, 2.3630405962467194, 2.1404227316379547, 2.0152549147605896, 1.8711641728878021, 1.6739552021026611, 1.5566960275173187, 1.4532211124897003, 1.4036339670419693, 1.262961134314537, 1.2189668267965317, 1.1392757147550583, 1.0625718832015991, 1.029523253440857, 0.9604759514331818, 0.9294820576906204, 0.8915215283632278, 0.8214769065380096, 0.8385495245456696, 0.7768581435084343, 0.7593017145991325, 0.7311975583434105, 0.6888730600476265, 0.66158427298069]","[1.3660383820533752, 1.2455816864967346, 1.10569429397583, 1.0205290019512177, 0.9467752277851105, 0.8639382421970367, 0.78602734208107, 0.7035391926765442, 0.6701265722513199, 0.6265671998262405, 0.5943195670843124, 0.5582911521196365, 0.5597480237483978, 0.5335579216480255, 0.5043100118637085, 0.4846128523349762, 0.4666195958852768, 0.4434555768966675, 0.4206591546535492, 0.43454520404338837, 0.41537564992904663, 0.387683629989624, 0.3627277687191963, 0.36295224726200104, 0.3700062930583954, 0.35233600437641144, 0.3266790211200714, 0.3517763614654541, 0.34096527099609375, 0.33179987221956253, 0.3402741402387619]",0.2,6,0.84136,0.89748,0.87329,0.78815,0.84727,0.85214,0.66158427298069,0.3402741402387619
0.6,0.5,0.04,256,0.7,"[1261.8150329589844, 1225.7838134765625, 1218.7179069519043, 1215.1388854980469, 1211.6038627624512, 1210.1663398742676, 1208.963508605957, 1206.8735084533691, 1205.4629440307617, 1204.243480682373, 1203.75248336792, 1201.4762954711914, 1201.0030937194824, 1199.6486740112305]","[269.5722761154175, 266.1261463165283, 265.6975326538086, 264.9711580276489, 266.7393608093262, 267.43199348449707, 266.2494010925293, 264.4611291885376, 265.76277351379395, 262.9862060546875, 264.819055557251, 264.67935371398926, 266.31352519989014, 266.1550283432007]",0.02,6,0.8528,0.90362,0.87029,0.81017,0.86857,0.85292,1199.6486740112305,266.1550283432007
0.6,0,0.7,1024,0.1,"[52.60851812362671, 43.45866632461548, 39.872039794921875, 36.91378593444824, 34.798221588134766, 32.85097122192383, 31.3750319480896, 29.910878658294678, 29.324381828308105, 28.759690284729004, 27.622368335723877, 27.094621181488037, 26.391806602478027, 26.027018547058105, 25.522273540496826, 24.976622819900513, 24.536353588104248, 24.283360481262207, 24.192625999450684, 23.55680203437805, 23.306786060333252, 22.955585956573486, 22.858185291290283, 22.479673147201538]","[13.352145195007324, 12.063630104064941, 10.995711326599121, 10.302573680877686, 9.797319173812866, 9.266106605529785, 8.72355580329895, 8.587315082550049, 8.633753299713135, 8.275214433670044, 8.124455451965332, 7.853094577789307, 7.9584221839904785, 7.889263391494751, 7.5604376792907715, 7.34410834312439, 7.400753021240234, 7.1774373054504395, 7.192022800445557, 6.902678966522217, 6.97323751449585, 6.908064603805542, 6.974679946899414, 6.923671722412109]",0.2,7,0.86786,0.91074,0.87746,0.84885,0.89901,0.87704,22.479673147201538,6.923671722412109
0.3,1.0,4.0,32,0.7,"[6290.152368545532, 5811.074913024902, 5708.5392055511475, 5681.759462356567, 5656.722991943359, 5639.550416946411, 5634.9403076171875, 5610.303903579712, 5600.518815994263, 5597.057090759277, 5588.4946937561035, 5575.735523223877, 5564.703762054443, 5557.0388469696045, 5559.780221939087, 5551.794469833374, 5539.396532058716, 5537.731443405151, 5533.8602085113525, 5535.281740188599, 5525.227254867554, 5526.122201919556, 5520.220693588257]","[1274.3376455307007, 1240.0545692443848, 1229.5517930984497, 1221.8963174819946, 1213.9787397384644, 1211.0724477767944, 1212.7457790374756, 1206.3139553070068, 1204.981520652771, 1207.5414781570435, 1201.0211477279663, 1202.1003303527832, 1199.6903085708618, 1194.377254486084, 1196.0156211853027, 1193.1134872436523, 1192.1790466308594, 1195.3281784057617, 1190.499903678894, 1191.2523174285889, 1194.1399002075195, 1190.5770473480225, 1190.7341566085815]",0.01,5,0.82023,0.84475,0.77843,0.72389,0.76987,0.77043,5520.220693588257,1190.7341566085815
