dropout,noise,lr,batch_size,temperature,loss,val_loss,res,clusters,NMI final,ARI final,CA final,val_NMI final,val_ARI final,val_CA final,final_loss,final_val_loss
0.9,0,4.0,512,0.07,"[84.50807571411133, 82.42968463897705, 82.19981861114502, 81.72527742385864, 80.7746696472168, 79.48784971237183, 77.8091869354248, 75.90926933288574, 74.50863933563232, 73.83911180496216, 73.24752616882324, 73.02510595321655, 72.57747840881348, 72.49993658065796, 72.12964153289795, 71.73885250091553, 71.89210033416748, 71.42544555664062, 71.29045343399048, 71.23444557189941, 71.0771951675415, 70.99062538146973, 70.69150876998901, 70.7016191482544, 70.6897702217102, 70.58758163452148, 70.6061954498291, 70.6384539604187, 70.81326532363892, 70.83467674255371, 70.62214708328247, 70.75664567947388]","[20.046669960021973, 19.990344047546387, 19.901074409484863, 19.733686923980713, 19.436124801635742, 19.066938400268555, 18.66014575958252, 18.123692989349365, 17.960626125335693, 17.73688316345215, 17.617858409881592, 17.681820392608643, 17.63024377822876, 17.394763469696045, 17.400315761566162, 17.419583797454834, 17.319753170013428, 17.234153747558594, 17.3618803024292, 17.222042083740234, 17.20470094680786, 17.290099620819092, 17.14887762069702, 17.146613121032715, 17.17300271987915, 17.106924533843994, 17.075780391693115, 16.994385719299316, 17.237226009368896, 17.133121967315674, 17.182214736938477, 17.146291732788086]",0.09,5,0.75268,0.75199,0.80994,0.73617,0.75296,0.80778,70.75664567947388,17.146291732788086
0.9,0,4.0,512,0.07,"[84.26758670806885, 82.37489318847656, 82.12290143966675, 81.61976432800293, 80.94465684890747, 80.11844730377197, 79.22270631790161, 78.20514631271362, 76.96404504776001, 75.4053635597229, 74.23413133621216, 73.59749221801758, 73.01471662521362, 72.66991186141968, 72.55968475341797, 72.11109590530396, 72.02737522125244, 71.77608156204224, 71.76386499404907, 71.61158895492554, 71.49826669692993, 71.27022409439087, 71.28494119644165, 71.29498720169067, 71.1308765411377, 71.09761333465576, 71.15907430648804, 71.18721961975098]","[20.029942512512207, 19.979215621948242, 19.90198278427124, 19.739169597625732, 19.554559230804443, 19.31285285949707, 19.095553398132324, 18.759907722473145, 18.37474012374878, 18.072120189666748, 17.836852073669434, 17.72715711593628, 17.61756181716919, 17.486196517944336, 17.57294988632202, 17.44124698638916, 17.356553077697754, 17.31899070739746, 17.35941791534424, 17.39711856842041, 17.297823429107666, 17.297725200653076, 17.225815296173096, 17.15809917449951, 17.229651927947998, 17.2001633644104, 17.16707420349121, 17.294789791107178]",0.07,5,0.72135,0.70977,0.7956,0.68756,0.66196,0.77899,71.18721961975098,17.294789791107178
0.9,0,0.4,256,0.07,"[145.15728902816772, 132.0413613319397, 124.78454113006592, 119.20929479598999, 116.74822092056274, 115.19096994400024, 112.99749445915222, 111.46085548400879, 110.57285761833191, 109.43762826919556, 107.4654107093811, 106.57377409934998, 105.56452012062073, 105.04758095741272, 103.52938389778137, 103.02376294136047, 102.92799854278564, 101.62599968910217, 101.6249475479126, 100.17510414123535, 100.13201999664307]","[29.665924429893494, 27.478210985660553, 27.708641290664673, 25.353785693645477, 25.183009445667267, 24.4715858399868, 25.398826360702515, 25.888561248779297, 24.094657242298126, 25.654261589050293, 23.0765138566494, 22.82908034324646, 24.020032048225403, 22.161630235612392, 23.436660885810852, 23.817173957824707, 21.631713345646858, 22.12110447883606, 23.0247083902359, 21.823154151439667, 22.72416388988495]",0.09,7,0.8764,0.91948,0.88946,0.7992,0.84637,0.86226,100.13201999664307,22.72416388988495
0.9,0,0.4,32,0.07,"[632.4810616970062, 550.1260524988174, 520.6049411296844, 500.96556651592255, 481.0182362794876, 463.7680095434189, 455.39876341819763, 436.8946808576584, 438.90412521362305, 429.1758236885071, 422.70985639095306, 410.8222850561142, 408.4772433042526, 402.2907522916794, 397.4239898622036, 392.1910802721977, 387.5747159719467, 378.4121301174164, 373.9283917546272, 372.86439287662506, 366.3248715400696, 368.6262627840042, 363.1485044956207, 355.3492271900177, 356.7499099969864]","[123.54202330112457, 114.8305733203888, 110.36368370056152, 105.03596027195454, 102.72344052791595, 99.95694544911385, 98.14216423034668, 95.79160630702972, 98.14244675636292, 92.84941816329956, 94.12538683414459, 90.23635149002075, 89.36015439033508, 89.44203585386276, 87.76929456740618, 83.49975685030222, 85.22580391168594, 83.42926523834467, 81.40085580351297, 81.12578501738608, 77.84614551067352, 77.88736392278224, 82.9762567281723, 82.58191454410553, 78.4858480989933]",0.08,7,0.8812,0.92681,0.89163,0.78219,0.8267,0.84903,356.7499099969864,78.4858480989933
0.9,0,1.0,512,0.07,"[83.61934232711792, 79.69712495803833, 76.98521375656128, 75.99795961380005, 75.22402048110962, 74.14469528198242, 72.95357179641724, 72.18846368789673, 71.5219054222107, 70.923574924469, 69.93328714370728, 68.63984727859497, 67.79290580749512, 67.0161075592041, 66.12697839736938, 65.58367729187012, 65.43775129318237, 64.96473598480225, 64.85936450958252, 64.82579374313354, 64.43447828292847, 64.64450311660767, 64.40367221832275, 64.11815309524536, 63.99613332748413, 64.15413427352905, 64.42069005966187, 64.41008949279785]","[19.73426914215088, 18.834909915924072, 18.450867176055908, 18.291006088256836, 18.05851697921753, 17.749476432800293, 17.587252616882324, 17.382022857666016, 17.27353525161743, 16.99220848083496, 16.75286102294922, 16.55999517440796, 16.315394401550293, 15.876128196716309, 16.01523208618164, 15.860681056976318, 15.858797073364258, 15.702120304107666, 15.735247135162354, 15.616060733795166, 15.5433349609375, 15.603691101074219, 15.53610372543335, 15.518057823181152, 15.541574954986572, 15.53975534439087, 15.524444580078125, 15.556711673736572]",0.08,5,0.79209,0.76839,0.81727,0.77751,0.77323,0.81401,64.41008949279785,15.556711673736572
0.9,0,0.001,32,0.07,"[680.1765201091766, 538.1147960424423, 499.14509320259094, 467.48596358299255, 451.4553416967392, 429.0149835348129, 418.60671615600586, 408.10104537010193, 396.13504672050476, 386.113320350647, 375.3106093406677, 374.71531093120575, 368.9356905221939, 360.3534539937973, 350.7220335006714, 348.3286204338074, 341.80915689468384, 338.398273229599, 334.3923646211624, 333.2958508133888, 328.3805911540985, 326.082666516304, 327.5831165909767, 325.78907495737076, 323.7968684434891, 319.8274891972542, 322.1775088906288, 322.7041436433792, 324.52665466070175, 326.74383717775345]","[122.87768125534058, 112.02158093452454, 104.20220637321472, 100.02402520179749, 95.51777192950249, 92.8335291147232, 91.29148462414742, 86.53405433893204, 86.92686915397644, 84.66425804793835, 84.6890929043293, 83.54532814025879, 79.86160826683044, 80.12917525693774, 78.12058462947607, 78.83754731714725, 78.36215452570468, 75.35813823342323, 78.73566647619009, 79.8514775633812, 74.97081398963928, 75.72493600845337, 78.32375466823578, 74.20701523125172, 75.41007299348712, 73.27941670268774, 73.94422320090234, 74.95411635632627, 73.36777793150395, 75.00480222702026]",0.09,7,0.90596,0.94478,0.90113,0.86997,0.91631,0.88638,326.74383717775345,75.00480222702026
0.9,0,1.0,1024,0.07,"[46.62396955490112, 44.801912784576416, 43.963035583496094, 43.32935333251953, 42.992724895477295, 42.66693449020386, 42.083906173706055, 41.7021746635437, 41.26062059402466, 40.85697889328003, 40.56162786483765, 40.314472675323486, 40.13403797149658, 39.974947929382324, 39.68791341781616, 39.51918363571167, 39.30421543121338, 39.13238286972046, 38.97711515426636, 38.86115026473999, 38.80996131896973, 38.614827156066895, 38.65412616729736, 38.48746061325073, 38.54964208602905, 38.558918952941895, 38.4966254234314, 38.523287773132324, 38.612046241760254]","[13.724302291870117, 13.472095966339111, 13.198715686798096, 13.040064811706543, 13.022089958190918, 12.787837982177734, 12.602382183074951, 12.521639823913574, 12.366074562072754, 12.268372058868408, 12.17329454421997, 12.119760513305664, 11.988560199737549, 11.884733200073242, 11.870962619781494, 11.842595100402832, 11.674785137176514, 11.7876615524292, 11.60273027420044, 11.613673686981201, 11.566138744354248, 11.633282661437988, 11.556632041931152, 11.51055908203125, 11.490339279174805, 11.614519596099854, 11.554073333740234, 11.553472518920898, 11.51818561553955]",0.08,5,0.78051,0.77015,0.81477,0.75874,0.76463,0.81245,38.612046241760254,11.51818561553955
0.9,0,0.1,1024,0.07,"[45.111647605895996, 41.11765193939209, 40.481669902801514, 40.145811557769775, 39.76535367965698, 39.41974115371704, 38.79679536819458, 38.1509690284729, 37.47737979888916, 37.08542490005493, 36.799285888671875, 36.61216449737549, 36.396607398986816, 36.31730890274048, 36.03562688827515, 35.85795021057129, 35.53085708618164, 35.60977649688721, 35.56953525543213, 35.4227499961853, 35.23417520523071, 35.110026836395264, 35.19069290161133, 35.02705669403076, 34.996060371398926, 35.10019397735596, 35.187679290771484, 35.14083480834961, 34.986385345458984, 35.1116681098938]","[12.68583059310913, 12.22428560256958, 12.12645149230957, 12.016097068786621, 11.84528398513794, 11.773940086364746, 11.523476600646973, 11.378225803375244, 11.114169120788574, 10.991568088531494, 10.965255737304688, 10.885738372802734, 10.823394298553467, 10.77159309387207, 10.646472454071045, 10.612481594085693, 10.614678382873535, 10.53419303894043, 10.485083103179932, 10.459805011749268, 10.4059419631958, 10.506582736968994, 10.335433006286621, 10.412365436553955, 10.383522987365723, 10.320500373840332, 10.342580795288086, 10.425772190093994, 10.49486494064331, 10.40196180343628]",0.07,6,0.83975,0.89324,0.87412,0.81629,0.86819,0.86615,35.1116681098938,10.40196180343628
0.9,0,0.01,512,0.07,"[78.63277292251587, 70.15296459197998, 67.01922559738159, 65.31536531448364, 64.22207069396973, 62.84915733337402, 62.087982177734375, 61.04464912414551, 60.089802742004395, 59.2327561378479, 58.71779108047485, 57.96112251281738, 57.84795141220093, 57.327887535095215, 56.418291091918945, 56.39201211929321, 55.77076721191406, 55.50428104400635, 55.34461688995361, 55.15304613113403, 54.69648551940918, 54.600849628448486, 54.63745069503784, 54.45178747177124, 54.40805006027222, 54.37011241912842, 54.513686180114746, 54.075263023376465]","[17.267590522766113, 16.450856685638428, 15.943984508514404, 15.723361492156982, 15.466405868530273, 15.153497695922852, 14.738892078399658, 14.618794441223145, 14.422520160675049, 14.32205867767334, 14.195904731750488, 14.083277702331543, 13.997087478637695, 13.964325904846191, 13.694610595703125, 13.668430805206299, 13.561130285263062, 13.446601390838623, 13.525259971618652, 13.56346082687378, 13.523694038391113, 13.34192705154419, 13.390005111694336, 13.303045511245728, 13.448291778564453, 13.448840618133545, 13.506065368652344, 13.39545488357544]",0.05,6,0.87325,0.91696,0.87746,0.85808,0.90992,0.87938,54.075263023376465,13.39545488357544
0.9,0,0.04,1024,0.07,"[43.58591175079346, 40.15690279006958, 39.2357120513916, 38.29351234436035, 37.650222301483154, 37.25884389877319, 36.81749153137207, 36.52593946456909, 36.14258289337158, 35.9439115524292, 35.742265701293945, 35.40579414367676, 35.13539457321167, 34.922993183135986, 34.56670379638672, 34.414687633514404, 34.308478355407715, 34.015549182891846, 33.974581718444824, 33.85724115371704, 33.74808883666992, 33.71402072906494, 33.62713050842285, 33.66506290435791, 33.52265024185181, 33.500977993011475]","[12.175267219543457, 11.936079978942871, 11.627820491790771, 11.383790016174316, 11.155223846435547, 11.026604175567627, 11.01522445678711, 10.7808837890625, 10.628753185272217, 10.740338802337646, 10.511829853057861, 10.539299488067627, 10.393406391143799, 10.39195966720581, 10.307896137237549, 10.279820442199707, 10.069607257843018, 9.971362590789795, 10.132860660552979, 10.06968879699707, 10.019683361053467, 9.864364624023438, 9.959551334381104, 10.033706665039062, 9.962025165557861, 10.028286933898926]",0.06,6,0.86438,0.91382,0.88113,0.84284,0.89893,0.87549,33.500977993011475,10.028286933898926
0.9,0,0.004,128,0.07,"[226.88445615768433, 198.13109374046326, 190.374347448349, 182.51240587234497, 176.4599277973175, 172.3164279460907, 167.72761058807373, 165.82056951522827, 161.77221965789795, 160.4196310043335, 157.22645473480225, 154.7106912136078, 153.22946214675903, 153.16233730316162, 150.94378113746643, 149.23412013053894, 145.6741931438446, 146.30363392829895, 145.13946104049683, 143.2916042804718, 143.84895992279053, 143.73096752166748, 142.52236461639404, 140.1811192035675, 142.0401906967163]","[45.56062984466553, 41.788006126880646, 41.58517861366272, 39.299756824970245, 37.53277553617954, 36.75897515565157, 37.39831042289734, 36.57327151298523, 36.89395463466644, 34.93067213147879, 34.19666630029678, 34.74331633746624, 34.48529154062271, 33.65072612464428, 33.09693932533264, 32.64094640314579, 32.37961085443385, 32.63795334100723, 32.13152089715004, 31.96832185983658, 31.508225858211517, 32.05525225400925, 32.34035474061966, 32.78547239303589, 32.81621539592743]",0.1,8,0.89604,0.93519,0.92131,0.82078,0.87006,0.88716,142.0401906967163,32.81621539592743
0.9,0,1.0,128,0.07,"[247.54284811019897, 221.89287614822388, 207.98360204696655, 199.39009380340576, 193.90031385421753, 191.33849263191223, 186.73059034347534, 184.81277132034302, 182.46123695373535, 180.61673164367676, 177.0924654006958, 176.0673222541809, 173.81172466278076, 171.99513125419617, 169.64940977096558, 168.73400688171387, 166.95109462738037, 167.04929375648499, 164.57873439788818, 162.85190773010254, 160.87106013298035, 161.7028467655182, 161.91609382629395, 161.89423084259033, 161.7311749458313, 160.17365884780884, 160.04512906074524, 160.68620681762695, 161.32836198806763, 159.75609922409058]","[50.24842965602875, 46.745093047618866, 43.87197458744049, 42.78289318084717, 41.71528351306915, 42.12260043621063, 41.41171979904175, 42.19683218002319, 39.562992572784424, 40.82904314994812, 39.51934027671814, 38.47603511810303, 38.39948445558548, 37.87276238203049, 37.7474684715271, 36.05458822846413, 35.83144664019346, 36.03730782866478, 37.247246742248535, 38.782028913497925, 35.41088914871216, 35.67268159985542, 35.824020743370056, 35.82027781009674, 34.72523319721222, 34.6782872795593, 35.04832470417023, 34.869942471385, 34.84585103392601, 35.05274248123169]",0.06,7,0.87468,0.91782,0.88496,0.83282,0.87878,0.87004,159.75609922409058,35.05274248123169
0.9,0,0.4,64,0.07,"[386.08520555496216, 342.74889516830444, 328.16697669029236, 316.12609004974365, 308.7255313396454, 299.3625807762146, 296.37311577796936, 289.6370551586151, 283.10262727737427, 280.03928208351135, 275.47209095954895, 272.2221248149872, 265.6341817378998, 263.8820655345917, 258.5884780883789, 259.74276900291443, 257.49758195877075, 250.91729724407196, 251.7974455356598, 249.72247624397278, 245.49483466148376, 246.0018720626831, 244.38835549354553, 241.43818736076355, 239.7471888065338, 240.28321313858032, 239.5220046043396, 239.01445531845093]","[75.92628252506256, 71.46958827972412, 70.419597864151, 67.46271574497223, 67.14244520664215, 64.51082986593246, 62.47438728809357, 63.692018032073975, 60.733650386333466, 61.85024964809418, 59.5077663064003, 58.5087169110775, 60.228148221969604, 57.641659796237946, 57.54225841164589, 55.731871128082275, 54.91789069771767, 55.917401909828186, 55.15554869174957, 55.089300990104675, 54.64115599356592, 53.497380554676056, 53.37169361114502, 52.439006611704826, 54.352693140506744, 52.93133109807968, 52.7850421667099, 52.84059460088611]",0.07,7,0.89424,0.93723,0.89847,0.84578,0.90071,0.88405,239.01445531845093,52.84059460088611
0.9,0,0.1,128,0.07,"[230.41040658950806, 203.51393818855286, 194.08438754081726, 189.4984369277954, 183.623872756958, 178.86857056617737, 175.2736496925354, 172.61968207359314, 170.9757490158081, 167.60599279403687, 166.3917360305786, 164.92808485031128, 161.2460675239563, 159.23416948318481, 157.66588640213013, 156.50440335273743, 154.85501194000244, 154.2846224308014, 151.5297281742096, 149.6688358783722, 148.85170817375183, 148.04335188865662, 147.98035550117493, 147.04402804374695, 147.01202726364136, 146.53768253326416, 146.23496317863464, 147.07491207122803, 145.62652611732483]","[46.0782436132431, 42.96003520488739, 42.268086314201355, 40.342602372169495, 40.20960795879364, 39.33571708202362, 38.37742701172829, 37.26838484406471, 36.38797600194812, 36.68467898666859, 37.080525636672974, 35.79601652920246, 34.8857279419899, 35.25245487689972, 34.43225300312042, 34.50035125017166, 34.70043897628784, 33.17929248511791, 34.226307928562164, 32.672919653356075, 33.31894773244858, 32.96146684885025, 34.628066539764404, 32.40046453475952, 32.18754809722304, 32.711978495121, 32.20061035454273, 32.71406850218773, 32.47011286020279]",0.06,8,0.87546,0.91603,0.90597,0.83571,0.87943,0.89805,145.62652611732483,32.47011286020279
