dropout,noise,lr,NMI,ARI,CA,val_NMI,val_ARI,val_CA,loss,val_loss,res,clusters,NMI final,ARI final,CA final,val_NMI final,val_ARI final,val_CA final
0.1,0,0.4,"[0.66641, 0.58212, 0.58167, 0.6549, 0.52034, 0.6104, 0.57175, 0.49497, 0.51034, 0.4614, 0.5501, 0.4632, 0.55587, 0.55837, 0.55708, 0.48399, 0.51939, 0.40688, 0.51273, 0.48213, 0.46805, 0.4715, 0.45378, 0.49847, 0.43462, 0.51374, 0.46673, 0.43589, 0.49483, 0.48506, 0.51171, 0.48642, 0.40782, 0.46007, 0.45738, 0.47867, 0.41379, 0.41541, 0.48173, 0.4878]","[0.64559, 0.57077, 0.56489, 0.64832, 0.45524, 0.60962, 0.59052, 0.40094, 0.51488, 0.35961, 0.54103, 0.35361, 0.56027, 0.58969, 0.44465, 0.39399, 0.54021, 0.29001, 0.50639, 0.47464, 0.38906, 0.37109, 0.46355, 0.47368, 0.31808, 0.43557, 0.43947, 0.35429, 0.47478, 0.42693, 0.50014, 0.46799, 0.34055, 0.39606, 0.4286, 0.50724, 0.44265, 0.3746, 0.51764, 0.44667]","[0.77159, 0.71607, 0.6984, 0.77209, 0.60904, 0.73741, 0.73575, 0.59386, 0.65272, 0.53751, 0.71324, 0.56702, 0.72524, 0.74475, 0.57753, 0.53901, 0.70223, 0.40814, 0.65672, 0.67189, 0.58936, 0.53901, 0.63521, 0.67289, 0.50233, 0.61937, 0.64238, 0.55218, 0.62254, 0.64905, 0.69256, 0.61871, 0.54051, 0.59703, 0.5997, 0.66672, 0.63471, 0.53251, 0.69073, 0.6102]","[0.51423, 0.50017, 0.48609, 0.52847, 0.4361, 0.52181, 0.52579, 0.41434, 0.4439, 0.42319, 0.51228, 0.40121, 0.46673, 0.52643, 0.55345, 0.43738, 0.48367, 0.42265, 0.5341, 0.48901, 0.41733, 0.46959, 0.48393, 0.51693, 0.43778, 0.49012, 0.48213, 0.42687, 0.53685, 0.45262, 0.52647, 0.52141, 0.37616, 0.49164, 0.402, 0.47868, 0.43548, 0.44909, 0.50662, 0.50028]","[0.51832, 0.47646, 0.44566, 0.53827, 0.38697, 0.54261, 0.58604, 0.35125, 0.42705, 0.34125, 0.50973, 0.32426, 0.46138, 0.55364, 0.42816, 0.31072, 0.48394, 0.29456, 0.55359, 0.49807, 0.32871, 0.37539, 0.4724, 0.50631, 0.32913, 0.42273, 0.50845, 0.35132, 0.53843, 0.40006, 0.5585, 0.52479, 0.2647, 0.42628, 0.32409, 0.49644, 0.44917, 0.40065, 0.5479, 0.47322]","[0.68949, 0.66148, 0.64202, 0.71518, 0.58911, 0.69339, 0.71751, 0.55953, 0.58755, 0.51673, 0.68327, 0.52685, 0.6537, 0.71984, 0.55642, 0.46537, 0.67004, 0.41167, 0.68016, 0.67004, 0.54319, 0.52763, 0.63346, 0.6856, 0.51595, 0.6, 0.67549, 0.54475, 0.65058, 0.64047, 0.71051, 0.64125, 0.4856, 0.60467, 0.49416, 0.65914, 0.62724, 0.5642, 0.70195, 0.61868]","[82.87052309513092, 20.97948595881462, 11.964668869972229, 8.918217435479164, 6.929836332798004, 6.0694951713085175, 5.460020914673805, 4.925734311342239, 4.338163271546364, 3.9921805933117867, 3.3458709493279457, 3.116494908928871, 3.1250650733709335, 3.060953088104725, 2.805917240679264, 2.6614214032888412, 2.4447218626737595, 2.397647224366665, 2.263492003083229, 2.1244478188455105, 2.012860022485256, 1.9522531852126122, 1.8651427403092384, 1.8007364757359028, 1.7538887858390808, 1.7569179013371468, 1.7230364754796028, 1.744306668639183, 1.7257296070456505, 1.6464463658630848, 1.6728207804262638, 1.6448060981929302, 1.6083957254886627, 1.6246344298124313, 1.5919626504182816, 1.5778691433370113, 1.5782629288733006, 1.5903081633150578, 1.5804354324936867, 1.568363431841135]","[7.9056077003479, 3.45986607670784, 2.7398490458726883, 1.9507576376199722, 1.7462536692619324, 1.7920166105031967, 1.7114638090133667, 1.4127284735441208, 1.3194880560040474, 1.1278693303465843, 1.0571186244487762, 1.035785548388958, 0.9912634566426277, 1.0269901752471924, 0.9232566505670547, 0.8667602725327015, 0.8261558711528778, 0.811169471591711, 0.770009271800518, 0.7154761105775833, 0.694845836609602, 0.6345849931240082, 0.6865451633930206, 0.6393223591148853, 0.6334931664168835, 0.6538478676229715, 0.6179829724133015, 0.6400256603956223, 0.5924051217734814, 0.6387965902686119, 0.6048965081572533, 0.6151904314756393, 0.5882896520197392, 0.5779047533869743, 0.5739674791693687, 0.5667612235993147, 0.6316246204078197, 0.5721237026154995, 0.6093035079538822, 0.5707734823226929]",0.5,3,0.4878,0.44667,0.6102,0.50028,0.47322,0.61868
0.1,0,0.4,"[0.60834, 0.61487, 0.46623, 0.49679, 0.53256, 0.47934, 0.59191, 0.50804, 0.42489, 0.49253, 0.5057, 0.48998, 0.49928, 0.51956, 0.49421, 0.4874, 0.56662, 0.48577, 0.4914, 0.51728, 0.51778, 0.48993, 0.41783, 0.40812, 0.47008, 0.49243, 0.41778, 0.37759, 0.50602, 0.42803, 0.48813, 0.4378, 0.4807, 0.43997, 0.54927, 0.56464, 0.53982, 0.55427, 0.5032, 0.49389, 0.5402, 0.45305, 0.5105, 0.49801, 0.53459, 0.5367, 0.43142, 0.48187, 0.44058, 0.50242, 0.40741, 0.46104, 0.40245, 0.34204, 0.34266]","[0.54078, 0.62521, 0.40926, 0.36075, 0.48647, 0.33873, 0.58409, 0.48774, 0.35812, 0.4687, 0.50055, 0.51807, 0.53029, 0.47488, 0.44816, 0.5037, 0.59456, 0.46166, 0.50466, 0.51661, 0.56309, 0.48925, 0.41599, 0.34133, 0.37521, 0.48485, 0.44073, 0.32084, 0.53866, 0.4221, 0.55084, 0.37818, 0.492, 0.3985, 0.55157, 0.54479, 0.55655, 0.54075, 0.49203, 0.50108, 0.55927, 0.46658, 0.53454, 0.52121, 0.55406, 0.53086, 0.43715, 0.49909, 0.4628, 0.53612, 0.39559, 0.48397, 0.34592, 0.26304, 0.32815]","[0.64171, 0.75175, 0.62938, 0.61921, 0.65122, 0.53768, 0.73441, 0.66339, 0.59853, 0.66722, 0.6994, 0.69356, 0.6999, 0.65772, 0.66439, 0.69256, 0.73158, 0.57669, 0.64021, 0.70023, 0.66789, 0.63221, 0.61554, 0.52601, 0.56119, 0.62187, 0.60537, 0.54368, 0.69907, 0.61854, 0.69723, 0.57819, 0.68773, 0.63188, 0.7149, 0.71357, 0.71724, 0.7134, 0.68439, 0.67222, 0.7044, 0.63054, 0.7074, 0.68606, 0.7104, 0.70557, 0.65488, 0.68189, 0.65372, 0.69923, 0.57903, 0.68489, 0.56686, 0.5095, 0.55719]","[0.53846, 0.55148, 0.33917, 0.39609, 0.42439, 0.45823, 0.55447, 0.41811, 0.39307, 0.42925, 0.49302, 0.4396, 0.46361, 0.51723, 0.49149, 0.52555, 0.48181, 0.51053, 0.48624, 0.54024, 0.52458, 0.51537, 0.42631, 0.42741, 0.47954, 0.50901, 0.41579, 0.3718, 0.53896, 0.45915, 0.50271, 0.4507, 0.54511, 0.4863, 0.58006, 0.63243, 0.56101, 0.60342, 0.53479, 0.49691, 0.56275, 0.50986, 0.52848, 0.52661, 0.58948, 0.55483, 0.55196, 0.51123, 0.48795, 0.56513, 0.45896, 0.51536, 0.43923, 0.3743, 0.34436]","[0.46117, 0.5979, 0.27461, 0.3377, 0.31014, 0.29865, 0.55166, 0.35142, 0.31748, 0.39613, 0.46809, 0.42354, 0.43401, 0.45138, 0.45718, 0.53745, 0.49691, 0.46514, 0.51069, 0.5636, 0.54539, 0.50886, 0.41353, 0.3412, 0.36011, 0.50508, 0.40705, 0.33398, 0.54145, 0.44549, 0.56327, 0.37801, 0.56168, 0.44107, 0.59965, 0.6335, 0.59384, 0.61643, 0.55184, 0.49233, 0.59702, 0.51886, 0.55635, 0.56941, 0.60943, 0.5689, 0.57483, 0.55172, 0.49593, 0.59673, 0.41844, 0.51205, 0.39715, 0.30011, 0.31056]","[0.60156, 0.72374, 0.55331, 0.61089, 0.53152, 0.47938, 0.71362, 0.57743, 0.55798, 0.59222, 0.68327, 0.63735, 0.65759, 0.63969, 0.6677, 0.70817, 0.67782, 0.57899, 0.61946, 0.70661, 0.64669, 0.63891, 0.61712, 0.52529, 0.55953, 0.6249, 0.57198, 0.53074, 0.69883, 0.63113, 0.70195, 0.55564, 0.72218, 0.64358, 0.73152, 0.74942, 0.7284, 0.73852, 0.70117, 0.6677, 0.71362, 0.65136, 0.71284, 0.71051, 0.73852, 0.71751, 0.72996, 0.69883, 0.6607, 0.7284, 0.60078, 0.69416, 0.56187, 0.52607, 0.55409]","[81.53959000110626, 24.337535440921783, 12.27165675163269, 7.865208387374878, 6.169593557715416, 5.338460698723793, 4.717011898756027, 4.146076358854771, 4.100508838891983, 3.81978540122509, 3.619778424501419, 3.4635465666651726, 3.3202413246035576, 2.947646349668503, 2.7937592938542366, 2.5672216564416885, 2.5139939337968826, 2.432976596057415, 2.3375475630164146, 2.350333794951439, 2.2162263840436935, 2.267456378787756, 2.1603519953787327, 2.1599869430065155, 2.0610831305384636, 2.0389757342636585, 1.9845437109470367, 1.9487280249595642, 1.986136857420206, 1.8733975812792778, 1.8483484461903572, 1.789711706340313, 1.7476540431380272, 1.7534891217947006, 1.6928924657404423, 1.5896229073405266, 1.5676307827234268, 1.5273653008043766, 1.5248453505337238, 1.4810049422085285, 1.4175195321440697, 1.4206970259547234, 1.4251982942223549, 1.343531109392643, 1.3198722265660763, 1.3759020045399666, 1.3239767774939537, 1.3081608675420284, 1.336064163595438, 1.253914024680853, 1.2913761623203754, 1.2693033702671528, 1.2649786546826363, 1.2335150465369225, 1.2484015487134457]","[8.315254747867584, 3.7167341709136963, 2.428312987089157, 1.8319360464811325, 1.5948883295059204, 1.5258580595254898, 1.3167269751429558, 1.1811223402619362, 1.241208665072918, 1.17747151106596, 1.1277552917599678, 1.0909231901168823, 0.9989506304264069, 0.9777666814625263, 0.9904903434216976, 0.9239877089858055, 0.8824457377195358, 0.8262302465736866, 0.7900836020708084, 0.7875700369477272, 0.7864027842879295, 0.7533778715878725, 0.7205418907105923, 0.7701408788561821, 0.7870041951537132, 0.7182838954031467, 0.7111960835754871, 0.7279122769832611, 0.7736032009124756, 0.6705387979745865, 0.6610957235097885, 0.6725730709731579, 0.6459169983863831, 0.6286347545683384, 0.5825069174170494, 0.6144727095961571, 0.6006307527422905, 0.5304125137627125, 0.5941646955907345, 0.5645629726350307, 0.5483855567872524, 0.5260303299874067, 0.5107770822942257, 0.5146659966558218, 0.5085487030446529, 0.5223583430051804, 0.5140748992562294, 0.47142935916781425, 0.5017223581671715, 0.48169444873929024, 0.4577874056994915, 0.4949136804789305, 0.5146758109331131, 0.5130580067634583, 0.4818035513162613]",0.6,5,0.34266,0.32815,0.55719,0.34436,0.31056,0.55409
0.1,0,0.4,"[0.66894, 0.624, 0.67462, 0.64922, 0.60548, 0.67302, 0.64559, 0.63058, 0.51618, 0.61162, 0.60561, 0.46179, 0.53379, 0.56236, 0.47191, 0.57254, 0.50303, 0.52101, 0.4329, 0.47274, 0.51312, 0.5041, 0.53778, 0.43317, 0.36652, 0.4332, 0.51299, 0.37034, 0.45911]","[0.64636, 0.62357, 0.67668, 0.6385, 0.59186, 0.71729, 0.64394, 0.6216, 0.36072, 0.59949, 0.59728, 0.34208, 0.49991, 0.55955, 0.41513, 0.58642, 0.4923, 0.55598, 0.39559, 0.4513, 0.55773, 0.5465, 0.57235, 0.38892, 0.26577, 0.43897, 0.55616, 0.32435, 0.45535]","[0.73224, 0.76192, 0.78026, 0.76542, 0.74258, 0.80894, 0.76626, 0.75742, 0.52784, 0.75142, 0.75125, 0.56602, 0.63838, 0.72974, 0.61754, 0.73875, 0.70624, 0.72107, 0.58986, 0.64455, 0.72007, 0.70323, 0.73424, 0.62471, 0.53251, 0.62104, 0.72758, 0.5015, 0.61004]","[0.61082, 0.47288, 0.51557, 0.40859, 0.5146, 0.64449, 0.49431, 0.53043, 0.50341, 0.44651, 0.49584, 0.44048, 0.48354, 0.47387, 0.40509, 0.45347, 0.41829, 0.47362, 0.36521, 0.47189, 0.41837, 0.36646, 0.47357, 0.42755, 0.36652, 0.45911, 0.4424, 0.38502, 0.49414]","[0.51567, 0.46743, 0.54332, 0.42521, 0.4991, 0.68033, 0.48096, 0.55542, 0.35901, 0.41812, 0.47228, 0.31438, 0.43247, 0.43015, 0.34818, 0.44031, 0.40772, 0.49679, 0.29101, 0.44155, 0.40023, 0.32457, 0.43498, 0.36684, 0.25316, 0.48129, 0.38373, 0.3041, 0.51597]","[0.68405, 0.66693, 0.69572, 0.62646, 0.68093, 0.78599, 0.67082, 0.70817, 0.51284, 0.64125, 0.66926, 0.54241, 0.61868, 0.64358, 0.57121, 0.64358, 0.64047, 0.68872, 0.52451, 0.6358, 0.63424, 0.57588, 0.65914, 0.61012, 0.52763, 0.63813, 0.63969, 0.50428, 0.62879]","[76.18837410211563, 15.998280733823776, 6.7538599371910095, 4.526490092277527, 4.036694400012493, 3.4903207197785378, 3.1343128085136414, 3.0376562997698784, 2.77302997559309, 2.63385321944952, 2.5938847213983536, 2.5023987218737602, 2.2667459324002266, 2.128859344869852, 1.9481436125934124, 1.9374901168048382, 1.781894188374281, 1.793894700706005, 1.723868753761053, 1.7008679248392582, 1.6698915921151638, 1.616731010377407, 1.622135329991579, 1.5548040084540844, 1.5531401634216309, 1.5047689974308014, 1.502756740897894, 1.5261580683290958, 1.4469867385923862]","[6.436899185180664, 2.2958118617534637, 1.3823942616581917, 1.1963528245687485, 1.0912562534213066, 1.0403842106461525, 0.9369836449623108, 0.8989043906331062, 0.8661972358822823, 0.8829367160797119, 0.8152597844600677, 0.7790655754506588, 0.7558710537850857, 0.7240823954343796, 0.6906962785869837, 0.6598627790808678, 0.6798425428569317, 0.6027517206966877, 0.5963976085186005, 0.6246815621852875, 0.5710934288799763, 0.5580599755048752, 0.6086269244551659, 0.5468444265425205, 0.5449949447065592, 0.5522814989089966, 0.5897223353385925, 0.5529565941542387, 0.5708840265870094]",0.6,5,0.45911,0.45535,0.61004,0.49414,0.51597,0.62879
0.1,0,0.4,"[0.71917, 0.62872, 0.65809, 0.56737, 0.56575, 0.54125, 0.5884, 0.56495, 0.54189, 0.54162, 0.51918, 0.52375, 0.45405, 0.50116, 0.39599, 0.45576, 0.37884, 0.46807, 0.44954, 0.51856, 0.45705, 0.47848, 0.38245, 0.49752, 0.46754, 0.44371, 0.40419, 0.43576]","[0.76416, 0.69939, 0.72969, 0.57515, 0.58314, 0.56576, 0.61066, 0.58443, 0.54906, 0.51784, 0.46886, 0.47051, 0.37259, 0.36502, 0.27269, 0.42111, 0.29924, 0.41261, 0.33147, 0.50017, 0.41306, 0.39867, 0.29269, 0.51951, 0.33621, 0.34736, 0.26762, 0.43782]","[0.85295, 0.75158, 0.8046, 0.72407, 0.73141, 0.71824, 0.75925, 0.72791, 0.7044, 0.69623, 0.62421, 0.65639, 0.56252, 0.54335, 0.53384, 0.59203, 0.52484, 0.57536, 0.4925, 0.63338, 0.59703, 0.59136, 0.53184, 0.7084, 0.52768, 0.52868, 0.47349, 0.61737]","[0.63559, 0.52903, 0.59058, 0.47475, 0.50777, 0.51159, 0.54923, 0.5595, 0.54004, 0.47427, 0.47223, 0.50729, 0.37482, 0.52358, 0.37578, 0.42805, 0.38808, 0.44621, 0.37534, 0.56767, 0.48958, 0.47353, 0.37671, 0.42339, 0.4619, 0.4509, 0.39399, 0.41411]","[0.61596, 0.57508, 0.60854, 0.48367, 0.5153, 0.56964, 0.51974, 0.59825, 0.55056, 0.45636, 0.36854, 0.44201, 0.26698, 0.37335, 0.24696, 0.38336, 0.31433, 0.38338, 0.29556, 0.55265, 0.49024, 0.37635, 0.25078, 0.42939, 0.29855, 0.35442, 0.24368, 0.4393]","[0.77821, 0.68327, 0.74241, 0.67315, 0.68171, 0.71751, 0.70739, 0.72763, 0.70117, 0.62646, 0.56732, 0.63113, 0.49805, 0.5144, 0.50661, 0.56265, 0.54008, 0.54942, 0.4716, 0.65603, 0.62724, 0.58054, 0.47004, 0.63658, 0.48716, 0.5144, 0.42724, 0.61323]","[77.61625641584396, 23.978248476982117, 10.582337066531181, 6.215466916561127, 4.463974326848984, 3.728594273328781, 3.3439337760210037, 3.021587051451206, 2.7564874067902565, 2.4695101529359818, 2.3392564095556736, 2.2122394368052483, 2.2080410681664944, 2.1232168413698673, 2.0996523424983025, 1.9870853684842587, 1.9615955911576748, 1.9318140596151352, 1.9331874139606953, 1.740457784384489, 1.672245778143406, 1.6137663275003433, 1.6415748111903667, 1.5666142664849758, 1.5655057281255722, 1.521665420383215, 1.5379225313663483, 1.5083611533045769]","[8.05916142463684, 3.557912439107895, 2.1126386672258377, 1.397510677576065, 1.2092354595661163, 0.9588642567396164, 0.9483827613294125, 0.9285760149359703, 0.8514840304851532, 0.7799644842743874, 0.7214728742837906, 0.7501787655055523, 0.769427914172411, 0.7665881142020226, 0.675345603376627, 0.678157102316618, 0.6771283186972141, 0.6919760517776012, 0.6326625682413578, 0.6277161799371243, 0.6014489233493805, 0.6088212504982948, 0.5720413476228714, 0.5505799520760775, 0.5543437525629997, 0.6085474006831646, 0.5710034258663654, 0.5571541152894497]",0.7,7,0.43576,0.43782,0.61737,0.41411,0.4393,0.61323
0.2,0,0.4,"[0.65364, 0.73316, 0.69664, 0.76738, 0.73658, 0.76258, 0.76313, 0.75663, 0.77184, 0.6522, 0.75331, 0.74773, 0.70934, 0.7224, 0.69655, 0.66363, 0.75425, 0.76943, 0.66627, 0.71365, 0.66916, 0.78189, 0.71784, 0.72892]","[0.63494, 0.71998, 0.629, 0.82306, 0.72778, 0.80795, 0.83253, 0.81259, 0.83085, 0.55491, 0.8218, 0.81267, 0.72378, 0.7415, 0.72397, 0.50255, 0.81093, 0.82933, 0.56294, 0.73825, 0.59393, 0.84706, 0.7534, 0.73558]","[0.68723, 0.82261, 0.71991, 0.86362, 0.78876, 0.85412, 0.84795, 0.84645, 0.85612, 0.67406, 0.84678, 0.84211, 0.7981, 0.81494, 0.81227, 0.58269, 0.84778, 0.85445, 0.66606, 0.8116, 0.73041, 0.86095, 0.8146, 0.81394]","[0.5701, 0.57768, 0.65831, 0.74673, 0.67808, 0.68374, 0.66496, 0.69439, 0.65689, 0.5849, 0.65235, 0.62046, 0.64262, 0.56826, 0.64233, 0.62225, 0.74604, 0.77033, 0.63124, 0.68865, 0.61413, 0.74721, 0.68606, 0.71002]","[0.57883, 0.60075, 0.61604, 0.80367, 0.65749, 0.74799, 0.71618, 0.76016, 0.72285, 0.49207, 0.67417, 0.64009, 0.63379, 0.59286, 0.68643, 0.43281, 0.79973, 0.83216, 0.51104, 0.72702, 0.54161, 0.81882, 0.67741, 0.73693]","[0.65447, 0.73463, 0.70039, 0.85447, 0.75564, 0.81712, 0.79455, 0.82179, 0.78599, 0.63502, 0.77665, 0.76031, 0.74786, 0.72451, 0.79377, 0.56342, 0.84125, 0.84903, 0.63424, 0.79455, 0.68638, 0.84125, 0.77977, 0.79533]","[68.24145269393921, 18.2418614923954, 9.160477489233017, 6.041991427540779, 5.0023990869522095, 4.018979825079441, 3.6872744783759117, 3.2784867584705353, 3.0070589408278465, 2.7449219152331352, 2.548374503850937, 2.4031975641846657, 2.3090783953666687, 2.211576446890831, 2.1346643902361393, 1.974242102354765, 1.9312690384685993, 1.86437514051795, 1.7514635622501373, 1.6834877170622349, 1.6472751051187515, 1.5770527347922325, 1.539266299456358, 1.4802843481302261]","[6.762490630149841, 2.9675659984350204, 2.1840724647045135, 1.6229943484067917, 1.4521937891840935, 1.318978913128376, 1.0424280390143394, 1.1596398055553436, 1.0920684486627579, 0.9597979560494423, 1.0040961131453514, 0.984290111809969, 0.8990986570715904, 1.002274364233017, 0.8027059510350227, 0.8192817568778992, 0.8161117024719715, 0.7737266533076763, 0.7461543679237366, 0.6740682013332844, 0.7037506811320782, 0.6758843995630741, 0.7106163762509823, 0.6971598342061043]",0.5,5,0.72892,0.73558,0.81394,0.71002,0.73693,0.79533
0.2,0,0.4,"[0.73008, 0.73398, 0.74124, 0.73934, 0.77645, 0.76805, 0.74846, 0.75676, 0.71803, 0.7115, 0.71356, 0.76241, 0.74843, 0.75069, 0.75207, 0.74742, 0.76171, 0.76223, 0.74508, 0.73726, 0.68756, 0.74885, 0.72225, 0.76809, 0.65046, 0.72371, 0.75518, 0.72434]","[0.72119, 0.70659, 0.78426, 0.76858, 0.83484, 0.82444, 0.8039, 0.81684, 0.71205, 0.74642, 0.71441, 0.80649, 0.79421, 0.80919, 0.8143, 0.80347, 0.82504, 0.81119, 0.80854, 0.79149, 0.73705, 0.81476, 0.77381, 0.83535, 0.64927, 0.7799, 0.82722, 0.77519]","[0.80143, 0.79693, 0.82427, 0.83011, 0.85262, 0.84562, 0.83561, 0.84411, 0.79743, 0.81811, 0.79276, 0.85529, 0.84311, 0.84411, 0.84228, 0.83628, 0.85045, 0.85245, 0.84578, 0.84245, 0.80177, 0.84395, 0.81844, 0.85328, 0.75642, 0.81927, 0.84595, 0.82094]","[0.60757, 0.64324, 0.65864, 0.65948, 0.66114, 0.71456, 0.69528, 0.72082, 0.67069, 0.68683, 0.64381, 0.67444, 0.68236, 0.70891, 0.67979, 0.64795, 0.67696, 0.70571, 0.69457, 0.7133, 0.64639, 0.67954, 0.63961, 0.70389, 0.62147, 0.60941, 0.70491, 0.64168]","[0.57322, 0.65528, 0.6799, 0.66509, 0.69231, 0.76953, 0.72468, 0.78013, 0.68784, 0.71385, 0.67136, 0.73193, 0.72455, 0.74442, 0.72302, 0.69822, 0.70207, 0.75232, 0.74087, 0.76296, 0.64552, 0.72085, 0.68047, 0.74981, 0.57993, 0.62602, 0.72949, 0.67828]","[0.72218, 0.76654, 0.77821, 0.77588, 0.78288, 0.82101, 0.79922, 0.82568, 0.78521, 0.79844, 0.76576, 0.807, 0.80778, 0.807, 0.79455, 0.77432, 0.77821, 0.8179, 0.81012, 0.8249, 0.75486, 0.79377, 0.76498, 0.81089, 0.71673, 0.73774, 0.80156, 0.76187]","[72.34097850322723, 20.846449077129364, 10.102296352386475, 6.561488673090935, 5.184122860431671, 4.396577708423138, 3.751309923827648, 3.528622530400753, 3.2293711155653, 2.9069156274199486, 2.8621147200465202, 2.6515109911561012, 2.4922991693019867, 2.36103206127882, 2.286956861615181, 2.246233783662319, 2.1041815541684628, 2.0588860623538494, 2.0255508311092854, 1.9261357709765434, 1.9246010780334473, 1.867096435278654, 1.7165362536907196, 1.777233760803938, 1.7130529023706913, 1.6959754824638367, 1.6993175484240055, 1.6868228055536747]","[7.188214838504791, 3.164876699447632, 2.212325155735016, 1.7009478956460953, 1.4930465891957283, 1.4332468211650848, 1.4595030918717384, 1.1815258786082268, 1.1257040351629257, 1.119640275835991, 1.113703340291977, 1.0764197930693626, 1.0455815196037292, 1.020702674984932, 0.929488904774189, 0.9019335210323334, 0.9071605801582336, 0.8741178661584854, 0.8650384619832039, 0.8672789074480534, 0.8001088798046112, 0.878940038383007, 0.786748617887497, 0.7603469863533974, 0.79653475061059, 0.8181487768888474, 0.785010252147913, 0.7835807874798775]",0.7,7,0.72434,0.77519,0.82094,0.64168,0.67828,0.76187
0.2,0,0.4,"[0.70369, 0.69222, 0.68672, 0.69417, 0.70555, 0.76811, 0.72184, 0.76595, 0.73723, 0.68991, 0.64364, 0.68514, 0.75867, 0.72043, 0.76683, 0.76141, 0.66422, 0.71825]","[0.70759, 0.64053, 0.68899, 0.72425, 0.70668, 0.82968, 0.70541, 0.8266, 0.80711, 0.73633, 0.63116, 0.59388, 0.81959, 0.71638, 0.83003, 0.82045, 0.64538, 0.73505]","[0.8141, 0.77309, 0.78243, 0.80794, 0.79026, 0.85395, 0.79843, 0.85228, 0.84028, 0.80894, 0.75225, 0.65288, 0.85012, 0.75125, 0.85278, 0.84878, 0.69657, 0.79426]","[0.5772, 0.55722, 0.56346, 0.67524, 0.69658, 0.66778, 0.65055, 0.68655, 0.74029, 0.57601, 0.5252, 0.54952, 0.69431, 0.63594, 0.74715, 0.70459, 0.53974, 0.64063]","[0.63588, 0.54346, 0.58488, 0.73215, 0.69795, 0.7051, 0.67385, 0.74098, 0.79878, 0.647, 0.55796, 0.43854, 0.76336, 0.56345, 0.80926, 0.77352, 0.54972, 0.62312]","[0.75019, 0.70661, 0.71984, 0.8, 0.78366, 0.78521, 0.77121, 0.80078, 0.8249, 0.76109, 0.71518, 0.54864, 0.80856, 0.6607, 0.83035, 0.81012, 0.65292, 0.7284]","[70.49481850862503, 19.236782670021057, 10.245760560035706, 6.9298010766506195, 5.766233459115028, 4.685170024633408, 4.172232195734978, 3.7066014111042023, 3.3099759742617607, 3.2124556452035904, 2.825268119573593, 2.744432583451271, 2.5612028539180756, 2.3782050386071205, 2.3203582502901554, 2.211491122841835, 2.13590269908309, 2.077673964202404]","[6.709609091281891, 3.3920651972293854, 2.2302769273519516, 1.8894662708044052, 1.5899161398410797, 1.4044598937034607, 1.3576435074210167, 1.3217143341898918, 1.1962227188050747, 1.1285881772637367, 1.0545488744974136, 1.041618999093771, 1.1103755459189415, 0.8796899616718292, 0.9117238372564316, 0.9145536497235298, 0.9394668266177177, 0.9434110671281815]",0.5,6,0.71825,0.73505,0.79426,0.64063,0.62312,0.7284
