dropout,noise,lr,NMI,ARI,CA,val_NMI,val_ARI,val_CA,loss,val_loss,res,clusters,NMI final,ARI final,CA final,val_NMI final,val_ARI final,val_CA final
0.9,0,0.4,"[0.46609, 0.4805, 0.47745, 0.48309, 0.58716, 0.58516, 0.58368, 0.5863, 0.58265, 0.58116, 0.57331, 0.77274, 0.47635, 0.57471, 0.57623, 0.77174, 0.76849, 0.77211, 0.7685, 0.77084, 0.77159, 0.77388, 0.77751, 0.77389, 0.77374, 0.78057, 0.77281, 0.77423, 0.77178, 0.77294, 0.77368, 0.78995, 0.79132, 0.77562, 0.77274, 0.77208, 0.77979, 0.77622, 0.77829, 0.77358, 0.77426, 0.77481, 0.77623, 0.77025, 0.77658, 0.77649]","[0.31525, 0.32067, 0.31981, 0.32158, 0.37251, 0.37131, 0.37085, 0.37157, 0.37036, 0.36924, 0.35573, 0.72578, 0.31292, 0.35677, 0.35668, 0.715, 0.71133, 0.70785, 0.71368, 0.71184, 0.7143, 0.71321, 0.71629, 0.715, 0.71295, 0.71585, 0.71388, 0.71259, 0.71409, 0.71193, 0.71482, 0.72474, 0.72562, 0.7136, 0.71841, 0.71743, 0.72234, 0.71495, 0.72192, 0.71253, 0.72056, 0.71478, 0.71466, 0.71155, 0.71418, 0.71332]","[0.41631, 0.41831, 0.41831, 0.41831, 0.45098, 0.45048, 0.45032, 0.45048, 0.45015, 0.44998, 0.45032, 0.71807, 0.41814, 0.45065, 0.45082, 0.71924, 0.71857, 0.72024, 0.71891, 0.71974, 0.71891, 0.71991, 0.71974, 0.72007, 0.71924, 0.72024, 0.71857, 0.71957, 0.71841, 0.71857, 0.71891, 0.72541, 0.72591, 0.71874, 0.71791, 0.71824, 0.72041, 0.71924, 0.71941, 0.71891, 0.71824, 0.71874, 0.71957, 0.71891, 0.72024, 0.71941]","[0.46691, 0.46043, 0.47378, 0.47034, 0.56061, 0.55096, 0.56109, 0.56856, 0.55787, 0.55169, 0.5665, 0.74093, 0.45878, 0.56322, 0.57348, 0.7307, 0.75873, 0.75272, 0.72248, 0.74779, 0.73913, 0.72523, 0.75651, 0.74544, 0.75742, 0.75655, 0.7299, 0.76106, 0.7492, 0.75534, 0.75118, 0.76616, 0.76337, 0.75271, 0.73849, 0.73104, 0.75469, 0.76006, 0.74727, 0.75377, 0.74627, 0.72319, 0.7542, 0.75486, 0.75515, 0.75496]","[0.31887, 0.31631, 0.31799, 0.31959, 0.36501, 0.36083, 0.36704, 0.36739, 0.36328, 0.36221, 0.36735, 0.72072, 0.31701, 0.36713, 0.3697, 0.71583, 0.72354, 0.72011, 0.70948, 0.71331, 0.71889, 0.69681, 0.71463, 0.71054, 0.72182, 0.72347, 0.7166, 0.72312, 0.71789, 0.72387, 0.70757, 0.72167, 0.72594, 0.71963, 0.71586, 0.70209, 0.72172, 0.72516, 0.71625, 0.72509, 0.7194, 0.70988, 0.72233, 0.71655, 0.72034, 0.72018]","[0.41868, 0.41868, 0.42023, 0.41946, 0.44591, 0.44903, 0.44514, 0.44903, 0.44981, 0.44747, 0.44903, 0.71829, 0.4179, 0.45058, 0.44825, 0.71829, 0.71907, 0.71751, 0.7144, 0.71595, 0.71751, 0.70817, 0.71518, 0.71673, 0.71829, 0.71907, 0.71673, 0.71751, 0.71751, 0.71829, 0.71362, 0.72296, 0.72296, 0.71595, 0.71751, 0.70973, 0.71595, 0.71907, 0.71751, 0.71907, 0.71907, 0.7144, 0.71829, 0.71595, 0.71829, 0.71595]","[169.14979696273804, 154.1565465927124, 148.2566041946411, 142.64546871185303, 139.55408716201782, 136.71826124191284, 134.41831064224243, 133.1029496192932, 130.71086311340332, 128.33626651763916, 127.52707576751709, 126.185791015625, 124.28130435943604, 124.12557816505432, 123.86947417259216, 122.7127525806427, 121.87879681587219, 120.48869919776917, 120.13195967674255, 119.55461931228638, 118.78400254249573, 117.91096925735474, 116.44760155677795, 117.32909488677979, 115.87267279624939, 115.91878461837769, 115.79325127601624, 114.11297631263733, 114.67726945877075, 114.57156300544739, 113.56673169136047, 112.88455367088318, 113.33336853981018, 112.47336053848267, 112.13693165779114, 112.06651997566223, 111.412588596344, 110.6653835773468, 110.09637808799744, 110.55341529846191, 109.65601706504822, 109.68770408630371, 109.2757363319397, 108.62914490699768, 108.74103140830994, 108.1698796749115]","[35.7747220993042, 34.4655065536499, 32.93553853034973, 31.849809885025024, 31.310933828353882, 31.012046813964844, 30.292148113250732, 29.99235963821411, 29.6170654296875, 29.117254734039307, 28.822246074676514, 28.505030870437622, 28.618035793304443, 28.78101658821106, 28.515636920928955, 27.943383932113647, 27.84132742881775, 27.698602199554443, 27.25360369682312, 27.609641075134277, 27.456601858139038, 27.05283761024475, 26.52324914932251, 26.692707538604736, 26.45962905883789, 26.47410297393799, 26.4727201461792, 26.419329166412354, 26.225343942642212, 26.038825750350952, 26.028141736984253, 26.011525630950928, 25.672563076019287, 25.79682946205139, 26.249279499053955, 25.56735849380493, 25.621793508529663, 25.84514617919922, 25.722654104232788, 25.18979048728943, 25.27186942100525, 25.02415657043457, 25.215389728546143, 25.078594207763672, 25.414721965789795, 25.2013041973114]",0.01,4,0.77649,0.71332,0.71941,0.75496,0.72018,0.71595
0.9,0,0.4,"[0.46939, 0.56565, 0.47961, 0.58441, 0.5879, 0.58794, 0.58635, 0.58559, 0.58393, 0.58605, 0.58524, 0.58391, 0.77304, 0.77042, 0.77343, 0.76894, 0.77021, 0.77164, 0.77085, 0.77645, 0.77547, 0.76694, 0.76913, 0.77289, 0.76963, 0.77374, 0.77474, 0.77485, 0.7721, 0.77429, 0.76928, 0.7733, 0.77174, 0.77424, 0.77452, 0.77608, 0.77569, 0.77363, 0.77413, 0.7502, 0.77617, 0.77469, 0.77242, 0.77792, 0.78197, 0.78353]","[0.31784, 0.36748, 0.32045, 0.37072, 0.37175, 0.37223, 0.37167, 0.37197, 0.37119, 0.37167, 0.37151, 0.37096, 0.71786, 0.7127, 0.72789, 0.71308, 0.71565, 0.71418, 0.71359, 0.72167, 0.71366, 0.71862, 0.71147, 0.71312, 0.71938, 0.7157, 0.71533, 0.72162, 0.71445, 0.71522, 0.71528, 0.71646, 0.71553, 0.71314, 0.72232, 0.714, 0.7136, 0.71244, 0.71606, 0.67086, 0.71489, 0.71616, 0.71227, 0.71345, 0.71723, 0.73118]","[0.41714, 0.51801, 0.41831, 0.45015, 0.45082, 0.45065, 0.45032, 0.45065, 0.45048, 0.45065, 0.45032, 0.45015, 0.71857, 0.71957, 0.71891, 0.71841, 0.71941, 0.71874, 0.71857, 0.71974, 0.71957, 0.71824, 0.71857, 0.71891, 0.71824, 0.71891, 0.71957, 0.71874, 0.71807, 0.71891, 0.71907, 0.71924, 0.71857, 0.71941, 0.71874, 0.71957, 0.71907, 0.71874, 0.71907, 0.71874, 0.71907, 0.71907, 0.71941, 0.71924, 0.72007, 0.71957]","[0.45493, 0.54154, 0.44655, 0.56442, 0.5446, 0.56782, 0.5681, 0.55684, 0.57548, 0.55513, 0.5161, 0.57659, 0.74729, 0.74563, 0.74247, 0.73059, 0.73571, 0.74533, 0.74628, 0.74038, 0.75519, 0.7449, 0.76022, 0.73672, 0.75991, 0.73931, 0.74434, 0.72323, 0.75077, 0.74494, 0.75351, 0.72063, 0.74387, 0.75627, 0.74008, 0.74376, 0.74256, 0.755, 0.72921, 0.74653, 0.75049, 0.74856, 0.76184, 0.76721, 0.77397, 0.75277]","[0.315, 0.36407, 0.31234, 0.36879, 0.36416, 0.36956, 0.36789, 0.36206, 0.37203, 0.36288, 0.35055, 0.37076, 0.72091, 0.72385, 0.71591, 0.70525, 0.71651, 0.7165, 0.71616, 0.71559, 0.71693, 0.72174, 0.72153, 0.70618, 0.71142, 0.71739, 0.71173, 0.68754, 0.72276, 0.72268, 0.72392, 0.70989, 0.72076, 0.72486, 0.71799, 0.71845, 0.7173, 0.72241, 0.71287, 0.71358, 0.72015, 0.71886, 0.72113, 0.72948, 0.73078, 0.72788]","[0.41868, 0.51284, 0.4179, 0.44514, 0.44358, 0.44669, 0.44981, 0.44903, 0.44825, 0.44903, 0.44358, 0.44981, 0.71751, 0.71673, 0.7144, 0.71128, 0.71673, 0.71595, 0.71751, 0.71518, 0.71595, 0.71829, 0.71829, 0.71206, 0.7144, 0.71595, 0.71595, 0.70428, 0.71595, 0.71907, 0.71751, 0.71595, 0.71673, 0.71907, 0.71829, 0.71751, 0.71518, 0.71751, 0.71518, 0.71673, 0.71518, 0.71673, 0.71751, 0.71984, 0.71907, 0.71829]","[168.7274570465088, 153.75549983978271, 147.97856855392456, 142.12863302230835, 137.17207431793213, 135.31377792358398, 133.62995529174805, 131.27628135681152, 129.5329418182373, 127.64825868606567, 126.53408575057983, 125.28627038002014, 123.73180103302002, 124.30491256713867, 122.54467463493347, 121.1897201538086, 121.53079605102539, 119.50679564476013, 119.01714277267456, 117.94573616981506, 116.67592763900757, 116.11927509307861, 116.15363669395447, 115.1006510257721, 115.196622133255, 114.74994540214539, 113.64587235450745, 113.35185122489929, 112.64829754829407, 112.36730766296387, 110.92364931106567, 111.12686705589294, 110.93728113174438, 110.31794571876526, 110.39483284950256, 110.28507828712463, 108.89207363128662, 109.3163332939148, 109.07372093200684, 107.9984519481659, 107.72927522659302, 107.46861600875854, 108.05622363090515, 106.87093257904053, 107.2489538192749, 107.0850338935852]","[35.6612663269043, 34.510817527770996, 33.11821365356445, 31.372968673706055, 30.807239294052124, 30.93191695213318, 30.192540884017944, 29.638174057006836, 29.272888660430908, 28.699244737625122, 28.6285560131073, 28.58102297782898, 28.163758993148804, 27.736324548721313, 28.179338932037354, 27.255218267440796, 27.6373507976532, 27.443028926849365, 27.226313829421997, 27.433419942855835, 26.859408617019653, 26.625848531723022, 26.383681535720825, 26.278040409088135, 26.339837789535522, 26.10610866546631, 25.894620895385742, 25.946430444717407, 25.90068292617798, 25.875020742416382, 25.951480627059937, 25.801119089126587, 26.31725263595581, 25.53150200843811, 25.5965678691864, 25.30819344520569, 25.340595722198486, 25.823137283325195, 25.29332995414734, 24.925590991973877, 25.407455921173096, 24.80737805366516, 25.486616849899292, 25.027292728424072, 25.0262610912323, 24.905477285385132]",0.01,4,0.78353,0.73118,0.71957,0.75277,0.72788,0.71829
0.9,0,0.4,"[0.46918, 0.47823, 0.56146, 0.58403, 0.57689, 0.5749, 0.57973, 0.59023, 0.57043, 0.57618, 0.5732, 0.58174, 0.575, 0.5746, 0.57177, 0.77283, 0.70254, 0.77304, 0.77275, 0.77122, 0.77492, 0.77217, 0.77324, 0.77176, 0.76819, 0.77297, 0.77191, 0.77257, 0.77511, 0.78989, 0.77313, 0.77528, 0.76991, 0.77498, 0.77481, 0.7884, 0.77098, 0.77373, 0.77223]","[0.31725, 0.3203, 0.36849, 0.36983, 0.35849, 0.35663, 0.36932, 0.37283, 0.35556, 0.35713, 0.35598, 0.36968, 0.35611, 0.35605, 0.35554, 0.70864, 0.63123, 0.71281, 0.71217, 0.71129, 0.71313, 0.71126, 0.71299, 0.71265, 0.71376, 0.71165, 0.71122, 0.71937, 0.7128, 0.7339, 0.72159, 0.71339, 0.71692, 0.71535, 0.71414, 0.73114, 0.7213, 0.72106, 0.71558]","[0.41747, 0.41781, 0.51567, 0.45032, 0.45048, 0.45015, 0.44982, 0.45015, 0.44898, 0.45015, 0.45015, 0.44982, 0.45015, 0.45015, 0.44998, 0.71974, 0.68706, 0.71907, 0.71924, 0.71874, 0.71941, 0.71924, 0.71957, 0.71974, 0.71891, 0.71924, 0.71874, 0.71824, 0.71924, 0.72558, 0.71907, 0.71957, 0.71841, 0.72007, 0.71991, 0.72474, 0.71857, 0.71874, 0.71891]","[0.46889, 0.4705, 0.5492, 0.57837, 0.58177, 0.57004, 0.54314, 0.56062, 0.53902, 0.5803, 0.57373, 0.57194, 0.56887, 0.56162, 0.57002, 0.75126, 0.67206, 0.75116, 0.74324, 0.74726, 0.75649, 0.75364, 0.75135, 0.72481, 0.74238, 0.7417, 0.75586, 0.73981, 0.75985, 0.7525, 0.74306, 0.76202, 0.72452, 0.75357, 0.75969, 0.75803, 0.76123, 0.73255, 0.74043]","[0.3187, 0.31923, 0.36258, 0.37427, 0.3726, 0.37041, 0.36256, 0.3693, 0.36001, 0.37264, 0.36997, 0.36625, 0.3686, 0.37117, 0.3705, 0.7222, 0.63348, 0.7183, 0.71671, 0.71986, 0.72157, 0.72146, 0.72061, 0.69277, 0.72177, 0.71624, 0.71954, 0.71785, 0.72154, 0.71846, 0.72216, 0.72397, 0.70303, 0.71623, 0.72028, 0.72806, 0.72625, 0.71334, 0.71735]","[0.41868, 0.41868, 0.51518, 0.44669, 0.45058, 0.44747, 0.44591, 0.44669, 0.44825, 0.45058, 0.45058, 0.44825, 0.44981, 0.44825, 0.44903, 0.71907, 0.68716, 0.71751, 0.71673, 0.71751, 0.71751, 0.71829, 0.71829, 0.70973, 0.71907, 0.7144, 0.71751, 0.71673, 0.71829, 0.71984, 0.71907, 0.71907, 0.71284, 0.71907, 0.71751, 0.72529, 0.71907, 0.71673, 0.71595]","[170.18543529510498, 155.12078475952148, 150.3867392539978, 144.8950548171997, 139.48871517181396, 136.18016815185547, 134.45034217834473, 132.07287645339966, 130.48011445999146, 128.57552289962769, 127.61113834381104, 126.09128952026367, 125.18077802658081, 124.2444224357605, 123.48633337020874, 122.50352716445923, 120.9468457698822, 120.43649983406067, 119.90835642814636, 119.16369366645813, 118.18888401985168, 117.68647170066833, 117.44174146652222, 116.48513507843018, 115.74237084388733, 115.68987250328064, 115.214115858078, 114.61068940162659, 113.81361484527588, 113.57610154151917, 113.9671094417572, 112.37210536003113, 111.873046875, 112.33008575439453, 111.80160784721375, 111.24420881271362, 110.66942143440247, 109.95032501220703, 110.38083863258362]","[36.371498107910156, 34.94764566421509, 33.488436698913574, 32.07416653633118, 31.01852011680603, 31.361605405807495, 30.069069623947144, 30.067228317260742, 29.404438972473145, 29.154671669006348, 29.0837082862854, 27.96084976196289, 28.47711706161499, 28.239298820495605, 27.65237808227539, 27.898553371429443, 27.885393381118774, 27.625988245010376, 27.42313551902771, 26.97139549255371, 27.43782067298889, 26.66315793991089, 26.680370807647705, 26.606106996536255, 26.284214735031128, 26.687832832336426, 26.163259744644165, 26.857728958129883, 25.96896457672119, 26.85230803489685, 25.87468123435974, 25.99989414215088, 26.101503133773804, 26.42976474761963, 25.44651746749878, 25.6601722240448, 25.588672637939453, 25.661960124969482, 25.49879026412964]",0.01,4,0.77223,0.71558,0.71891,0.74043,0.71735,0.71595
0.9,0,0.4,"[0.47752, 0.47496, 0.58061, 0.58556, 0.58868, 0.42666, 0.58199, 0.5864, 0.58686, 0.58664, 0.57511, 0.57898, 0.58239, 0.57397, 0.57924, 0.76584, 0.76542, 0.77061, 0.77284, 0.76912, 0.77288, 0.77311, 0.77034, 0.77319, 0.77556, 0.77286, 0.7706, 0.77424, 0.77476, 0.77577, 0.79397, 0.77467, 0.77539, 0.77328, 0.77032, 0.77459, 0.78773, 0.76998, 0.77515, 0.77524, 0.77709, 0.77744, 0.77388, 0.77438, 0.77134]","[0.3198, 0.31909, 0.36875, 0.37118, 0.37277, 0.23824, 0.3694, 0.37246, 0.37255, 0.37108, 0.36486, 0.35834, 0.36806, 0.35656, 0.36651, 0.71668, 0.71737, 0.71309, 0.71384, 0.71177, 0.71918, 0.71913, 0.71657, 0.72035, 0.71866, 0.71954, 0.71825, 0.71466, 0.71541, 0.71297, 0.73436, 0.71638, 0.71323, 0.71173, 0.71654, 0.72018, 0.73056, 0.71335, 0.71293, 0.71316, 0.71551, 0.71509, 0.7196, 0.7138, 0.7192]","[0.41797, 0.41764, 0.45015, 0.45048, 0.45048, 0.41747, 0.45015, 0.45032, 0.45048, 0.44998, 0.44982, 0.45065, 0.44998, 0.45048, 0.45065, 0.71791, 0.71791, 0.71924, 0.71907, 0.71891, 0.71824, 0.71824, 0.71824, 0.71857, 0.71857, 0.71824, 0.71791, 0.71874, 0.71874, 0.71957, 0.72541, 0.71891, 0.71991, 0.71974, 0.71841, 0.71841, 0.72491, 0.71857, 0.71957, 0.71957, 0.72074, 0.72041, 0.71791, 0.71941, 0.71824]","[0.45465, 0.46526, 0.57512, 0.5677, 0.5648, 0.39355, 0.56713, 0.57057, 0.57093, 0.56475, 0.55013, 0.56963, 0.5624, 0.56735, 0.5754, 0.72857, 0.73209, 0.75543, 0.75826, 0.7591, 0.73338, 0.72453, 0.74796, 0.73156, 0.73312, 0.73239, 0.74294, 0.73892, 0.74666, 0.7504, 0.75928, 0.74701, 0.75651, 0.7523, 0.74439, 0.74891, 0.75625, 0.74655, 0.74933, 0.75497, 0.75239, 0.75471, 0.7343, 0.75572, 0.7392]","[0.31407, 0.31868, 0.37159, 0.36705, 0.36752, 0.25767, 0.36806, 0.36841, 0.36812, 0.36543, 0.36072, 0.36854, 0.36665, 0.36226, 0.37072, 0.70858, 0.7157, 0.72231, 0.72218, 0.72002, 0.71486, 0.70528, 0.72293, 0.71143, 0.71248, 0.71651, 0.71298, 0.71941, 0.71781, 0.71379, 0.72864, 0.71253, 0.71979, 0.72363, 0.70989, 0.72115, 0.72546, 0.72316, 0.71126, 0.72344, 0.71645, 0.72317, 0.71339, 0.72227, 0.71614]","[0.41712, 0.41868, 0.44825, 0.44825, 0.44825, 0.41556, 0.44981, 0.45058, 0.44981, 0.44903, 0.44981, 0.44981, 0.44903, 0.44903, 0.45058, 0.71673, 0.71751, 0.71751, 0.71829, 0.71673, 0.71751, 0.71362, 0.71907, 0.71751, 0.71518, 0.71751, 0.71518, 0.71907, 0.71595, 0.71518, 0.72607, 0.71595, 0.71751, 0.71829, 0.71362, 0.71751, 0.72451, 0.71829, 0.7144, 0.71751, 0.71751, 0.71751, 0.71829, 0.71751, 0.71595]","[166.4783182144165, 154.60152530670166, 148.64200687408447, 141.82960271835327, 138.1886625289917, 135.93731021881104, 132.8595290184021, 131.05132627487183, 129.17463159561157, 126.73734140396118, 126.40301609039307, 124.15530467033386, 122.70054745674133, 121.32114815711975, 120.8093945980072, 119.7258927822113, 119.27741050720215, 119.31323266029358, 118.05040144920349, 117.52107238769531, 116.78993797302246, 115.56648921966553, 115.33162307739258, 114.56680274009705, 113.97144389152527, 114.72171568870544, 113.72055721282959, 113.74873971939087, 112.22780203819275, 112.62983226776123, 111.76587319374084, 111.22004556655884, 109.96825790405273, 110.55001068115234, 109.56485509872437, 110.40158295631409, 109.67375755310059, 108.64780831336975, 108.2483057975769, 108.33998942375183, 107.89145255088806, 108.15727162361145, 107.42700862884521, 107.73796653747559, 107.85616207122803]","[35.681525230407715, 34.635040283203125, 32.94738221168518, 31.57986068725586, 31.18653154373169, 30.435930728912354, 30.12336540222168, 29.460973262786865, 29.32966113090515, 29.126729488372803, 28.76353693008423, 28.059135675430298, 28.0921790599823, 27.770904302597046, 27.827463626861572, 27.463486671447754, 27.01732611656189, 27.239545106887817, 27.163926362991333, 26.894314289093018, 26.772698640823364, 26.408539056777954, 26.636752367019653, 26.543340921401978, 26.155402898788452, 25.984596252441406, 25.834808111190796, 26.442254543304443, 25.78941798210144, 26.1475830078125, 25.787997007369995, 25.936443567276, 25.672346591949463, 25.50687003135681, 25.436481952667236, 25.359264373779297, 25.575615167617798, 25.317221879959106, 25.423131227493286, 25.212326765060425, 24.69191884994507, 25.03324556350708, 24.741341829299927, 25.082804203033447, 24.83641290664673]",0.01,4,0.77134,0.7192,0.71824,0.7392,0.71614,0.71595
0.9,0,0.4,"[0.47439, 0.4726, 0.58395, 0.5789, 0.57831, 0.5839, 0.58188, 0.58046, 0.58157, 0.58537, 0.57152, 0.76471, 0.57213, 0.57646, 0.76661, 0.76611, 0.77199, 0.57591, 0.7697, 0.77033, 0.76978, 0.77451, 0.769, 0.77286, 0.77029, 0.78842, 0.77268, 0.77022, 0.77944, 0.77822, 0.77258, 0.77549, 0.77109, 0.77402, 0.79229, 0.77391, 0.79086, 0.77645, 0.78952, 0.79175, 0.7904, 0.77739, 0.79646, 0.78671, 0.79621]","[0.31903, 0.31868, 0.36979, 0.36903, 0.36908, 0.36974, 0.36889, 0.36897, 0.36944, 0.3717, 0.35638, 0.71115, 0.3555, 0.36616, 0.71723, 0.71358, 0.7274, 0.35624, 0.71566, 0.71504, 0.71972, 0.71616, 0.714, 0.72037, 0.71881, 0.73168, 0.71353, 0.71494, 0.72507, 0.71573, 0.70854, 0.72242, 0.72, 0.72143, 0.72481, 0.72361, 0.73403, 0.72241, 0.73416, 0.73261, 0.73334, 0.72504, 0.73691, 0.73641, 0.73705]","[0.41764, 0.41764, 0.45082, 0.45032, 0.45015, 0.45048, 0.44998, 0.45032, 0.44998, 0.45098, 0.45032, 0.71791, 0.44998, 0.45015, 0.71807, 0.71874, 0.71824, 0.45048, 0.71941, 0.71924, 0.71857, 0.71924, 0.71874, 0.71974, 0.71924, 0.72508, 0.71941, 0.71874, 0.71991, 0.72074, 0.72024, 0.71924, 0.71841, 0.71874, 0.72608, 0.71957, 0.72574, 0.71957, 0.72574, 0.72524, 0.72524, 0.72007, 0.72641, 0.72124, 0.72658]","[0.46697, 0.45618, 0.56752, 0.57243, 0.57529, 0.57671, 0.57259, 0.56513, 0.56647, 0.57739, 0.57931, 0.74962, 0.56447, 0.56413, 0.73957, 0.72816, 0.74124, 0.56675, 0.7407, 0.73404, 0.73421, 0.74028, 0.73151, 0.73489, 0.75345, 0.7608, 0.74945, 0.73674, 0.73323, 0.73607, 0.74947, 0.742, 0.71747, 0.74943, 0.77389, 0.74186, 0.75413, 0.74119, 0.74837, 0.73929, 0.76692, 0.75724, 0.76866, 0.74331, 0.75929]","[0.31926, 0.31417, 0.36936, 0.3705, 0.37082, 0.3717, 0.36933, 0.36658, 0.36797, 0.37185, 0.37161, 0.72478, 0.36831, 0.36614, 0.71563, 0.69985, 0.71758, 0.37067, 0.71969, 0.71353, 0.71503, 0.72042, 0.71288, 0.71619, 0.72272, 0.72659, 0.71978, 0.71633, 0.70648, 0.71467, 0.72068, 0.71903, 0.70779, 0.72115, 0.72621, 0.71911, 0.7189, 0.71948, 0.72309, 0.71613, 0.7231, 0.71736, 0.73124, 0.71266, 0.72365]","[0.41868, 0.41712, 0.44903, 0.44825, 0.44825, 0.44981, 0.45058, 0.44747, 0.44903, 0.44981, 0.44981, 0.71907, 0.45058, 0.44981, 0.71673, 0.70895, 0.71595, 0.44903, 0.71673, 0.7144, 0.71673, 0.71751, 0.71595, 0.71362, 0.71829, 0.72529, 0.71673, 0.71518, 0.71362, 0.71518, 0.71595, 0.71907, 0.71128, 0.71829, 0.72374, 0.71829, 0.71751, 0.71751, 0.72218, 0.72062, 0.72062, 0.71518, 0.72451, 0.7144, 0.72374]","[165.83938837051392, 152.80126094818115, 145.1343216896057, 139.34122896194458, 136.6750340461731, 134.31845378875732, 131.29321336746216, 130.49924421310425, 128.70930242538452, 127.52469491958618, 125.94655656814575, 126.13412594795227, 124.6926121711731, 123.92977213859558, 122.92857217788696, 122.88519263267517, 122.31778883934021, 120.96051979064941, 120.11736059188843, 119.0892264842987, 118.60194325447083, 118.0108253955841, 117.97730374336243, 116.84539484977722, 116.09886288642883, 115.62986779212952, 115.66633152961731, 114.6956775188446, 115.26629638671875, 114.00591206550598, 113.29121446609497, 113.20200109481812, 112.66832280158997, 112.30868554115295, 112.02324032783508, 110.99295020103455, 111.2555284500122, 111.15546703338623, 110.25851821899414, 110.33106470108032, 109.09287905693054, 109.17978024482727, 109.59945940971375, 109.37117552757263, 109.09003710746765]","[35.46437883377075, 34.03929281234741, 32.089613914489746, 31.55874252319336, 31.043342113494873, 30.22804045677185, 29.93779969215393, 29.370938062667847, 29.414194583892822, 28.794998168945312, 28.793747663497925, 28.53978395462036, 28.4583899974823, 28.267743587493896, 27.996418952941895, 28.214003801345825, 27.656054258346558, 27.649341583251953, 27.271300077438354, 27.76677131652832, 27.300422430038452, 26.848484754562378, 26.688101291656494, 26.931487798690796, 26.803174018859863, 26.932252168655396, 26.559168338775635, 26.144925594329834, 26.898961544036865, 26.282959461212158, 26.179754734039307, 25.925369262695312, 26.200679063796997, 26.046213626861572, 25.520744562149048, 25.63892102241516, 25.75855565071106, 25.391189575195312, 25.402366638183594, 25.272432327270508, 24.784141540527344, 25.75704073905945, 25.077003717422485, 25.71323585510254, 25.231714487075806]",0.01,4,0.79621,0.73705,0.72658,0.75929,0.72365,0.72374
