-5.268414360975173238e+00,4.877012562176853194e+00,3.961207869716980579e+00,-2.089927542473706823e-01,5.961483994362123395e-01,-1.156106605367111229e+01,-4.330372292229330178e+00,-1.067945453349232743e+00,1.347264564776645968e-01,9.353644698388061229e+00,2.589516828180392416e+00,-1.746134985719510979e+00,-2.679370737566325378e+00,-5.055387341102605125e-01,2.475457262074185927e+00,-2.243560465885336974e+00,-8.773384577013103591e-01,1.058468882575361869e+00,-9.122581053917837579e+00,-7.233254876989211546e+00,1.945285935265423927e+00,3.980267954127330032e+00,9.355577132721695222e-01,-4.677167239144039423e-02,4.421881674262658990e+00,-6.650990127799760732e-01,7.859529941321253155e+00,2.996903392514683073e+00,-3.660539659733595297e+00,-6.833802006667887063e+00,-9.226575265853520946e+00,9.967185018014145470e+00
-5.547389048583534432e+00,5.087523149446182558e+00,4.140014235540006027e+00,-2.135002611153196672e-01,7.200348166005782202e-01,-1.192603569689078213e+01,-4.448527355560099039e+00,-1.167819554790086478e+00,1.032262737963163812e-01,9.636338231413400734e+00,2.628924283126109707e+00,-1.772262671349495333e+00,-2.866064409898442467e+00,-4.757349600644572574e-01,2.524445650076688974e+00,-2.403262222579169993e+00,-1.013863464763940625e+00,1.101306877244088822e+00,-9.423309830029193535e+00,-7.444968822625234850e+00,2.098529366703562271e+00,4.096466933773620589e+00,9.680615697537460207e-01,-8.082670097527858144e-02,4.538418048361940293e+00,-6.682442821001058908e-01,8.133591851077227375e+00,3.150193172238415773e+00,-3.852653802970284147e+00,-6.973643013641686927e+00,-9.591209530736261257e+00,1.029627687932934244e+01
-4.891298762645968523e+00,4.498489360174248830e+00,3.770145932107666464e+00,-3.741388343353067025e-01,8.259426497509493315e-01,-1.044811879374772090e+01,-3.971701550638471190e+00,-1.032145349035192838e+00,2.443732603873570719e-01,8.470571843082625563e+00,2.373477818795220351e+00,-1.497242363229706275e+00,-2.608600417332706201e+00,-4.763710404524284514e-01,2.314049996680608512e+00,-2.048231076080342827e+00,-1.007618534526897980e+00,8.460523221023781293e-01,-8.328177229711831941e+00,-6.415545872364830871e+00,1.879703935166993745e+00,3.586210131958325498e+00,8.991027611282071952e-01,-1.231601566628447164e-01,3.825292533498439340e+00,-5.919153474926448499e-01,7.211461997014666281e+00,2.894141286770389510e+00,-3.146135058783676275e+00,-6.200814149191151259e+00,-8.565673731346885589e+00,8.970534095147661091e+00
1.322569562020627254e+00,-6.244063381851585603e-01,-2.197171899391969774e+00,2.234267949234759243e+00,-6.985510052799633662e+00,-3.630929498625481866e+00,-2.026590261428736106e+00,2.206517459647993284e+00,-2.030027149758375060e+00,3.695823285403530889e+00,-7.198246434615078737e-01,-1.422231534220814497e+00,3.605985030267595093e+00,-3.194367433990539684e+00,-1.535307275227173474e+00,-7.903486382802448196e-01,3.829735660613201809e+00,2.261898687239344952e+00,-1.283245803302231369e+00,-6.799870445817332687e+00,-7.076516619944863251e+00,1.989870694230335024e+00,6.444913699504337679e-01,1.198688953158405068e+00,5.588141456021262776e+00,-2.264204608261707996e+00,3.169497460558872604e+00,1.408372322853200576e+00,-3.955696635896958746e+00,-2.414023723492046969e+00,-5.359814433993974614e-01,4.328327196613696692e+00
4.240465768241875821e+00,-7.003718819331071543e+00,1.177763633684193234e+00,-7.275830179234723527e-01,-3.663355699184253300e+00,-1.105534998068733010e+00,-6.991152800638759324e+00,4.744424041441983597e+00,1.550323800209283398e+00,3.941125566417919224e+00,1.349057892771946099e+00,2.960485091177512906e+00,8.043078104053536848e+00,-3.234070647393124887e+00,-3.420411232662136758e+00,-3.798871890109795757e+00,-1.221637103029868054e+00,-4.513330629644237035e+00,-9.130681867281682518e-01,-3.244179087675283846e+00,-1.192692253445819794e+01,5.979347877757943408e+00,6.851940942928017364e+00,2.594569504137732352e+00,8.313464974821458853e+00,-1.918222506842153230e+00,5.558434881095420721e+00,8.006761743908105133e-01,-2.545166140797286758e+00,-3.603941711796205372e+00,2.284939004690812681e+00,2.314004996896807498e+00
1.356002577207261028e+00,-6.006819358056001423e-01,-2.221929080460018469e+00,2.236205689370313721e+00,-7.022782129414109953e+00,-3.616926166510152640e+00,-2.058217080506862473e+00,2.217044491535482553e+00,-2.079237638843979052e+00,3.715462532924187933e+00,-7.061926071459992960e-01,-1.429917886834648932e+00,3.675528335107914213e+00,-3.229948788776292545e+00,-1.592691608519881008e+00,-7.267388213724261803e-01,3.933180941917041373e+00,2.324998366130596406e+00,-1.280442998200723936e+00,-6.850206173820947875e+00,-7.167946585772343226e+00,1.938717104881792164e+00,6.565003204656616465e-01,1.153549791110605627e+00,5.632771396535756203e+00,-2.232474099259443179e+00,3.158703534695287196e+00,1.438484373537157079e+00,-4.039613040185667359e+00,-2.396885252650066800e+00,-5.042056690696428145e-01,4.341369667869823701e+00
1.168350969728455091e+00,5.435431607602669857e+00,-1.832066334881047531e+00,-4.492439868023354599e+00,4.664979435887102177e+00,-9.785805200550360183e+00,-6.251667126232784533e+00,1.511264866037950405e+00,3.531363164155594259e+00,3.609046655769446943e+00,-6.264194073997061629e+00,-9.075320386349483570e+00,-4.146681533475741865e+00,-9.654481790894669402e+00,2.107086766904237018e-01,2.238426599021918761e+00,-3.566966959022040751e+00,-6.080507777011817439e+00,9.797791780024421859e-01,-1.524550530866197562e+01,6.256423109237868596e-01,6.569037719685489662e+00,-4.549370752494128034e+00,-1.462837088543158970e+00,2.999753291056844962e+00,-1.376304666257751830e+00,1.269878105492010611e+01,1.946865800785960054e+00,-2.224596404577183151e+01,5.520508423919013863e-01,-1.726143134278014557e+01,1.163693977842063099e+01
6.753322610143830396e-01,5.152804100756453565e+00,-1.207865079607863601e+00,-3.946248620244858341e+00,4.423605044064255587e+00,-1.012035462725309642e+01,-5.868612718697591824e+00,1.082137193405374953e+00,2.941969718104575193e+00,3.083033822224297893e+00,-6.670179516838221190e+00,-8.421158067772061884e+00,-4.196538685009700842e+00,-9.000092855708796691e+00,-5.067096343631474209e-01,1.463500758406433677e+00,-3.635351035374028594e+00,-5.382735676661854818e+00,4.752123651794325498e-01,-1.451595459423360879e+01,1.998929109359678380e-01,5.551296207031969132e+00,-4.108986481146171599e+00,-1.605937480133053930e+00,2.902439777914739505e+00,-1.181932256666367476e+00,1.225999950516452763e+01,2.506539318851297438e+00,-2.178060592311480548e+01,6.893330606089204116e-01,-1.676159383719468465e+01,1.137084874003127410e+01
-1.280976409864609478e+00,-6.464979749417594235e-01,8.684754542635724661e+00,-4.027605494521603546e+00,4.816578257457961421e+00,-4.061554650499609731e-01,-2.069875955836760983e+00,1.222269888328118981e+01,1.520586776921323313e+01,-3.199884254357419522e+00,3.603080745866618528e+00,-1.003201723606333751e+01,-3.383299302339465520e+00,-1.655436653113581258e+01,-8.261561232936360355e+00,7.755602766251916691e+00,-1.706183158193115057e+00,-5.596670535906665300e+00,-1.360375392536738026e+01,-5.358994443287254050e+00,-1.065900125477370075e+01,4.155402474139424207e+00,-6.323728699724443736e+00,2.131753364845223597e+00,9.671838173410815642e+00,5.954897065319927130e+00,2.227835205222122283e+01,-1.149001415787587188e+00,-1.196567515388857217e+01,1.462259403106874744e-01,2.695316063373559778e+00,9.771754774486350215e+00
-5.515349267623708585e+00,4.563561965362557871e+00,3.392375088333058564e+00,-3.144655499208606209e-01,1.336741601267878998e+00,-1.101606120917790932e+01,-4.778762716681804967e+00,-1.532969015950451430e+00,2.318991667357568898e-01,9.888609478028469013e+00,1.658682386652357454e+00,-2.556729671186645625e+00,-2.537457457909644276e+00,-8.461224661805657465e-01,2.122389208133261818e+00,-1.618273727102726545e+00,-1.146744906115639839e+00,1.522868123811265573e+00,-9.388547653017592864e+00,-7.758447324124763789e+00,2.397925042178342903e+00,3.804843002682038566e+00,4.238978232206110919e-01,-5.162919225791818834e-01,4.265215180845514986e+00,-3.635433813151689453e-01,8.564983046265000510e+00,2.850921741806228926e+00,-4.581024237701685209e+00,-7.070407262918815938e+00,-1.048988758615908523e+01,1.038783742771181373e+01
